x1 x2 x3 x4 x5 x6 x7 x8 x9 x10 x11 x12 x13 x14 x15 x16 x17 x18 x19 x20 x21 x22 x23 x24 x25 x26 x27 x28 x29
1.71606618505012 -2.15024485594485 3.24117635614999 2.62884483301668 1.40105649691453 4.1582987246373 -0.83022481587935 0.370663890825379 6.5004578231252 2.78836088173847 2.54673205283729 2.37129111872472 4.94792361903538 -5.42432935451207 3.65363367780107 3.65729448420586 2.49707962454341 -4.53312628579082 0.687626143626194 2.2947562453617 2.11945001755031 -0.786751844844197 1.44754572018623 0.30668033010045 0.310778691210117 1.21262789627552 4.93948595738627 17.1849996429021 4.86404679724097
-1.98743370255119 -2.04836954163709 -3.55445780503254 -2.72464847386862 -3.0382113669009 -2.46580531297198 -3.05852579035879 -4.54732544109475 -3.95034326007047 -0.833876657747412 -2.43648835798288 -2.10417469680221 -2.85148237293479 -0.558750563873776 -3.74544577458441 -5.42087847177029 -6.65912232096145 1.12715729167981 -0.0575069201528953 -2.20269260646655 -2.66440201515796 -2.18843500648176 -1.3813609346505 -2.94836313471136 -1.58906471617675 -0.585637745130446 0.134377717373854 3.07072227120818 -7.51879288232804
-1.21638664164336 0.0363976636923045 -4.00067353447074 -2.24345987143521 -0.477400586735205 1.56585009454957 -2.0320348951156 -1.21842111319875 -2.66851792508143 -1.51714939505375 -1.50620486808939 1.39028912577033 -4.54805134568809 7.04662353813577 -4.22093108030962 -3.54931418517104 1.42178944498572 -0.807967744396169 0.790813316065199 -9.24235812991812 -1.61057366398986 -4.45467218867408 -2.69725688099782 -1.28141164442282 -0.895415970698008 -2.28855347456448 1.44886045962391 6.13700407725029 0.784087693142502
-3.8301139659992 -2.1893126711263 -5.35902124668423 -0.339609542608136 -1.46934432756493 2.59107806204215 3.95600714312617 -2.63321371374079 -0.535141471721383 -4.20564853474852 -1.95079981026321 1.28695548860141 -1.72216041275792 5.72639370975125 -1.90532689066897 -2.38450839038339 -8.38628871317995 2.82882166958053 0.642047135138732 -1.22305223521798 -0.915366994557435 -1.19453404815538 1.88555533373817 -1.73891866471613 -1.51350722575033 -3.63051348743506 2.33379853835892 -7.73934871643286 -20.401928631888
-1.92957506566573 -1.00342255652198 0.748364519497571 -1.79602121107892 -3.31423150319449 -4.60561125580491 5.30532205724258 -2.46468256532558 -0.883656837192697 -1.92143508906034 -2.84678817236987 -0.329603491819447 -0.700264598891077 -0.401888503311446 -0.936580628387728 -1.23113980104835 -7.00837306528624 0.184820494226542 -2.06250797588938 -2.19231800397119 -1.04856338928817 -0.302445361716427 -3.41950195255036 -2.76190040283357 -2.42245887148517 -1.48821440570851 1.72193765535464 3.94078063759802 1.93064436338618
3.49024618699313 2.65698080498784 1.66795411776073 0.796804811265554 -0.612736146832632 1.46574501260517 3.18600667053084 2.5732980479278 3.81443909639981 0.165383647357392 0.609570791287773 0.197238869672494 0.961210950021932 -3.74968137129385 1.13596594478981 1.91413886238171 1.68935275218905 -0.65967698907353 0.511506229405751 2.27125552169239 3.46232998591424 1.03114177276025 2.88073903956294 0.327495510918079 1.6993175338101 0.45782526758095 -0.0765258263166354 -3.69071553443065 -8.0440497180941
0.820715723897844 1.49619667812782 -3.73577264532564 1.432225939039 5.0279945141677 7.07696342425479 2.31349777721841 3.30899019965248 0.891176634165519 1.16659900972302 0.783059495874239 -1.84693966900947 3.98738943650706 -4.15883412374273 2.16492708675397 1.41371520922718 0.818658941571659 -6.07943596634435 1.46870810609694 3.02364425492924 0.174493219053987 -1.62946744454986 0.954289315787252 3.68624360503781 1.69854370775262 4.18269699122083 3.40746736263859 -9.62766088360637 -19.2081267587687
2.77634694541142 -1.38709061993143 2.61025787787094 1.70650124240496 1.81414251876714 1.93806526653995 4.28209343726635 0.221589297301281 5.14764583981187 1.92532580349735 4.54632350327537 0.604667832310633 0.485026724163066 -7.4623982901577 2.3015178143615 2.95047502598863 4.60903090472878 3.29192439401886 1.85977128122029 1.02773665310803 -0.807273391550188 2.22695843279301 1.5265438735656 2.56916929987853 1.20304361853271 -1.74537685305447 -1.8064251511365 9.56999855663386 2.27583566197477
-0.650286476420855 -1.74622870254526 -0.997758370928105 -2.15258993056204 0.378599365358683 -5.88131789073096 1.31891622699388 -2.93863962221193 -2.28689306759963 1.73829115470727 0.0136957200061116 -2.00731469860973 -3.40242601888123 17.7067938814035 -4.77558629431299 -0.607562910365412 2.32097316406416 -0.175383352491603 -2.51345925576448 -0.661365751860689 -0.758734081205794 2.152345088661 3.15159717358001 -5.43476933322864 0.0655776198322517 0.749923492964241 -0.459146609643866 1.67177088729998 16.2766029234762
2.6691408297988 2.70492536345286 -1.87519297033337 1.29334649294398 5.34252212754597 -0.559121378359224 1.0556582648421 2.24894018681813 0.916921684110123 0.810914717160103 4.46596538004767 2.98965491380953 4.55628064719867 -3.79884938929 2.7754485949814 1.34369431193502 3.77540350372433 4.44927302142193 1.11361096732766 5.25183925029989 -0.534329530863579 0.184118354386448 3.43037714318089 4.54821588003899 -2.03098906852579 6.20116610631034 2.32089962228133 0.620516339306236 13.7511562494521
0.878118307522163 -3.46102343468845 -0.122758331500453 -1.14111976308404 2.15061727416857 2.22741827275069 4.43292472654681 2.01592571158755 -3.71465063885413 -0.404899229544998 5.40649874352016 1.15687092229707 0.212333000644203 -0.245860874510714 3.81208465967913 3.33797311662406 -2.37058524151222 -4.57918929227225 3.79011075483359 1.82563303507043 3.21814902258177 -0.0668881106161762 1.158983843369 3.00346893876402 4.25411521745434 4.0659106502895 1.22311976820053 -2.03460097198688 -1.69577634065915
0.496467286411983 0.288052505120478 1.87014585847721 0.948424248690366 2.3483786131092 1.6639439653359 0.63279673760253 1.28225692301612 0.456667071674111 2.18171463970322 4.87098840494765 0.826979808210884 4.96770026303352 6.67850627662235 0.664797103289543 2.65721324456415 3.65942457777857 -2.52876137017554 -0.141215463431177 3.93763976667889 0.52460079594418 1.40870877586824 2.40814770203493 0.904088704001422 3.08934821322558 2.93512144877579 1.47209746283332 0.260655305868822 1.49772968980217
-4.23139565147765 0.984957795620713 -0.72761376296492 3.14700794388981 -3.10211805067349 -5.86868589352649 -3.01836703851566 -5.08225042116446 -3.25899491068006 -1.07197056947009 -5.61159287550778 1.64909679679674 -3.09882083280847 -12.1258551971367 -1.12912496444717 0.698302105263055 -1.7246713239398 0.20779492841944 -2.27200850650246 -0.231033407672972 -2.46801152236873 -2.04613823079731 0.378810981702505 0.692800532177265 2.49021296582499 -5.84519341208278 0.339847649679917 -4.67109345833521 -13.4428611234489
