x1 x2 x3 x4 x5 x6 x7 x8 x9 x10 x11 x12 x13 x14 x15 x16 x17 x18 x19 x20 x21 x22 x23 x24
-1.77177638823671 -0.513861169069521 -3.19330976168478 -11.4707044552618 0.977324681907396 1.23069261281154 -1.55867309362571 0.744357955674734 -1.43489565043115 -4.97289300492441 -3.48882719780833 -2.05224496998242 -4.47694714144094 -3.58912298114509 0.470280536768784 -1.38069238437248 -1.90684352874756 -2.50025639347547 -0.203811975980035 0.906407027745868 -1.19563346807423 -3.78847886363521 3.42966414927676 -1.92203941660272
1.01716057440869 4.81439746470052 0.43168624640537 2.86458470855937 2.53072700229918 1.84936353205197 2.9791840676909 -0.546895545056144 -0.361003960592877 2.97101252182134 0.153008224889018 0.116762446809386 1.17339207365168 -0.714636556788313 2.97780836489933 -3.93491544088236 2.82591092564542 0.320767229281091 0.772098508086189 1.71131851689585 1.06540745230573 0.0369142417229318 -1.77395149084334 6.4472417536795
0.0159467499220811 2.00603165303547 0.710126936050849 1.20490398519658 0.463816938990172 3.72357999112618 0.53183651961864 3.19336119662652 4.68843604699088 6.07430257559437 0.804033929940951 -0.582989942943894 -0.191873581291946 7.50984739576172 1.15783558774885 -1.75346770947268 1.67734274533843 4.65536452692472 0.805868730539295 0.820180857176687 -0.936648822331378 -2.74321465793771 2.20981757311489 3.63947097213041
2.7233702024312 -0.0664124492639142 -3.62810001764595 3.38394897680397 -2.54024748125888 -1.4890405112771 -3.37915465095967 -0.64280681391689 2.04752254174478 -4.35850009237076 -2.46576478382865 2.10101811776147 -2.41359307783664 -6.91224086959529 -2.79591059268567 -3.71826388578532 -4.39163200820253 0.477834862493307 0.903054354837219 -1.87673542883483 -0.0887107646111702 -1.67751004309313 -1.98831656489971 -5.08652325757862
-0.303906308064408 0.199999945477978 -3.43783918686998 2.20261003529095 -1.66558357760757 0.441062110815318 -3.31381606793051 -0.914671012037784 -3.28292031546843 -3.62419183452622 -3.6790619445199 -0.826159581779858 -0.132861387620085 -4.12019168727189 1.98824987093896 -3.72159516727488 -2.7199008242535 -1.57311934562917 -3.82014354440766 -3.25408718651729 -1.52674027668384 -1.05151339744246 1.38134181108153 -4.93639886840241
-4.25755096432191 -0.083873190178527 -6.30319590253581 1.3202732663567 -0.205888560561173 -2.20094838598895 -2.28461512613389 2.29929615696216 -0.658521248165415 -3.88693339668776 -0.39509571765208 -0.999893774214791 -2.50241778313307 -1.01765788030201 -2.3789193282046 -0.777553429889578 -3.7721554698254 -0.444825280461665 -4.37448637628003 -1.94207949337991 -4.77017355340601 -4.1759572120113 -2.78269311152233 -4.40139521473223
0.97862275058802 -1.35579595803646 -0.199579188247959 0.866310949041459 1.09879360600767 -0.633778484090217 -1.21887172397436 0.611328080598676 4.38021955308028 4.91717134114433 -3.45507666010358 1.86279397464884 2.8375000478427 2.4410197967818 4.32146521744386 0.235703274261718 -1.98540321011136 -3.62248077087485 2.06979809985808 0.102067010730752 1.98773283664664 7.59708874526499 0.668084734442008 1.47142671667458
0.64532550271368 1.99877300460471 2.58281819279386 -3.57052613353675 4.16818219715267 0.795785348025123 1.22468938612553 5.14344499728773 1.52245832355498 2.52433801216825 -1.31945921881013 7.568254574554 0.496581370316049 5.05856960708776 5.02423503612522 4.7157297434127 2.19791671728948 -0.494291831107277 -0.25495325081621 1.31834413877015 -4.90985366809522 -0.229555814852915 -4.52793227871892 3.63500419537526
1.83010474168798 4.48362406539418 1.72777229372037 3.91050631265537 3.06194728557237 -0.423372364052389 1.58509719200785 0.864225594789284 2.6829360106804 2.89083226165301 2.73535309846915 -0.760930870148324 2.93844649180024 5.946817661156 1.1542631086369 -0.690731940985538 1.13189004215125 2.50512920861243 2.45038033248126 -0.231751896267637 0.735522479392214 3.82505126321983 -0.081624665561744 6.24628874804734
-5.12089482984575 -1.08182838349126 0.721198657952688 -1.52539087896276 -0.04128312944585 1.26276228932339 -3.45376382994071 1.62093178245792 -0.315275923917742 -6.0274454118663 -2.16820660046865 -1.37447302991169 -1.89402588944837 -1.8136784659642 -2.53552537443127 -2.05316737111746 -3.75513849415694 -1.9651013116934 -2.22066970003159 -3.53954379045601 0.646004816269111 -0.0551318682547597 -1.25019428805733 -4.46715133509532
1.19003508510047 -1.37275503847736 0.213494683423973 0.721770047436892 2.59029072434602 -1.77252949666481 4.93281615545455 3.84002318980802 -1.68996638890028 0.474605160162695 3.85655519938062 0.742860100280663 0.64460672947946 2.37743297314919 0.926815281976269 7.24180729024308 0.328480300382146 1.79112070216205 -0.75644501013459 0.788021799847461 5.91415857491519 -2.28269855749311 1.86858185237142 0.311403431705322
3.0668015973381 3.03338638018069 -0.686053160672663 3.55429428710814 -0.621734917617383 -1.34945038381704 3.71880309453808 6.0389567289923 -0.0201025072833357 3.23965718202829 3.18612112227344 -1.52323604381585 1.30230428665173 2.06220637055484 3.12038206303666 -0.965096267713785 1.73728665505893 -3.69267841185502 0.903493951153446 -0.383076873393882 2.59572608994077 2.82696637771974 0.754508899894015 3.22132891338739
-0.0797692024540056 -1.02520256798862 3.2259212496388 0.688532276168843 1.13786980868624 3.09221222013979 2.34605963497248 3.9881050630292 -2.52019546868537 5.39012710997512 3.59897259899384 4.16471025812911 2.9614805513873 -1.04016304459418 -0.381273874716428 4.19776209450038 1.09690226639125 -2.95408363892268 2.52494547043159 1.45808862244798 -0.670123449358745 3.40649095585421 1.58970088700146 -1.94555153846045
0.772615615257504 1.09881998377215 4.02500173286544 4.95885372921328 0.142447530934872 2.54304555910775 2.96761057393157 4.16658355907276 0.909772950470571 2.52859281652373 1.95941094562706 -1.05901097456249 1.9681327115897 3.96953073077168 3.51358572981333 -0.277646120774923 1.39614848553253 4.30032198868002 0.407741717228256 0.870421352650595 3.62399258019615 -0.484555612357713 -4.93758536991293 2.23609494874457
