x1 x2 x3 x4 x5 x6 x7 x8 x9 x10 x11 x12 x13 x14 x15 x16 x17 x18 x19 x20 x21 x22 x23
3.53797467372199 -1.19465207861491 -1.61869849051296 -0.557297166413574 0.122826749559779 -0.667023840444846 2.71824907053582 6.89812434884651 -0.929359227580438 4.89290780365236 3.51651872168852 4.07194014545239 0.909796492085159 2.4635935941656 2.14029960693396 0.233261126297488 3.59361272660863 -0.297395855481322 2.01135064360993 0.040529625911778 -4.01000772261982 4.73883789303945 2.49743972385005
3.74438815370276 2.33013928307389 3.46630609069229 4.12991616322777 3.45275782520249 -1.38348415367082 3.01417055302637 -3.41685952744143 3.19116313328208 -1.73368403060015 2.29007887225633 6.794030643141 2.56169574731135 5.38952557498887 -0.430283374756731 0.899843059895056 0.267318429957512 4.04282581665564 3.26987218512764 6.4054770400152 0.812338546151705 0.262176673562212 -0.151401618824428
-1.78745089387508 2.9023328700194 0.980369984325924 1.58107419423279 -1.45587034982252 -9.09668000338648 -5.09828859286124 -0.70702768313969 2.1822501208332 -1.80307694517366 -5.08174270374194 -2.98685945728769 -1.04664551731712 -1.86661445601829 -2.78607782212155 -2.89482599733387 2.754085064859 -3.61544194806203 -3.30259962247049 -0.987356819975617 0.304198720843903 -1.41484395157077 -2.40503605358483
6.76876216728252 0.497112242523484 -0.0497725023570249 0.236205744979283 3.69076608023028 6.60587584133226 -0.268793981674392 3.81751634448336 1.65902621018107 2.47384474900757 1.57369630716069 6.48439113499106 2.69477681571089 3.4687767638905 -0.452400878108394 5.92249293559752 2.72772593240523 1.11767157083773 6.23560802136741 1.00588350921246 1.52270994109507 4.95816603827743 2.82618072663001
-5.54719122394875 -3.76841487149034 -1.6262501652672 -2.08158728472146 -7.09503196773765 -6.69657770513483 4.16683215008659 -0.723643580151921 -1.93206224151303 -2.73111798942212 0.506761679309848 -1.5381811455914 -2.89857853501763 -0.504893722997245 -2.06799061462119 -3.03715066711167 2.50172310622221 -0.785236302092793 -3.73494457180309 0.663751505402625 1.10612651417884 -5.48927636170053 -1.26211068540647
-2.24718502759915 -0.259186797717703 -4.80137376947569 -3.2763728933778 -3.22129273965488 0.265155187596893 0.48481107855868 -12.2827935221277 -1.89369974461307 -2.71707292077406 -0.738637177702759 -3.91876892620223 1.41218746622595 1.22814759407239 0.0291887584141267 -6.84993490124318 3.46381150096465 -7.19621805379492 -4.14887250888011 0.0230518475960033 -1.50717470839974 -2.71857284742816 -2.7074497219042
-4.39765677649032 3.83288251393673 -1.9331961726519 -2.72536586676503 -4.34931426039721 -3.77336011606361 -0.0143980164294863 5.78242871740014 0.0952602573277577 -2.32613227880816 0.314561640135483 -4.43445739024036 1.71274616235379 -3.36702639756623 -0.681332357432359 0.751161336189563 5.28815029830763 -3.19107198288277 -1.93931712557062 -1.8197943915354 0.885531769882139 -0.962929217490117 -1.49653138982245
3.42626491100479 2.32114309767281 3.15428157639078 -3.78450966270868 7.10436905418075 1.37937969230953 2.97346619496408 6.68799216611959 4.67440914095022 3.03373660597671 1.19448622058443 3.52613098881242 4.0572438752546 2.9834986633253 1.23034078195048 2.629137914589 -3.74488678247599 0.578267706763747 0.804655514206944 2.93238276040197 0.378962606277984 3.48199069062122 3.00824377238475
-5.11557185893508 -1.03160426451515 2.69986267867528 0.167476551279835 -8.91180357946371 -3.21513654344682 2.1690369222775 6.91865826305567 -0.0649763730954958 -1.64602938971007 -0.802060986549974 -0.962966001192347 -1.40684429083807 -0.776351481420262 -0.262839697644364 -1.52894151186572 -4.44299265357688 -2.47654324720651 0.808285062773608 0.481380151992511 -3.39968363222259 -3.61299053242218 -1.51144481135559
-1.08740360627378 0.169283729916166 -0.940203597835487 1.88375779662546 4.93030164305977 -2.68274299193733 0.82978674409959 -1.25103246929798 3.67395680481741 2.79890525564085 3.31070566753663 3.0558855097549 3.94285464473619 1.09054679338504 3.41315294763294 2.55290913322076 0.846086199880613 3.62935021723132 -3.34435401691551 -2.84271985290405 0.191699275475686 2.56356986900539 4.36656863236872
5.0049608398172 -0.174258398485564 -2.69020188506128 -3.41609658963651 3.54302778899642 11.9818444489942 0.720106370505224 3.78680627074184 3.63131067415248 -2.3182124471598 1.18548453379889 2.93187230067102 -1.7157973493596 -0.41352379119498 3.550350999451 -0.943925563681162 0.640611542349185 1.97009771206417 3.27361300284947 0.95464720140804 -0.00582072629152969 5.34428582646454 1.68750878188642
-3.16485292193869 -0.860484010088568 -0.325345181022851 -4.2997738237926 -5.05812791335623 -8.93892141017803 -5.69973774970028 8.20376333092987 -4.89723122960891 -1.27876020276435 -3.76870419497188 -3.0389548777972 -0.0477412450804575 -2.55116004532514 2.06527380014788 -3.21661436151919 -3.54062845843317 0.852897852895035 1.41429539566426 -1.63285094247375 2.15483554571343 -4.3352890944304 -4.20571823684752
0.816935455593784 -5.5254140132407 -1.9842657116501 -3.98597667808184 5.11324702327142 -0.389223849594979 0.678773660766059 -0.503334519520335 -3.36868289853013 -2.08299707025716 -1.8577627211283 -1.32531943112933 -5.2229969862843 0.753886174418084 4.47801818730469 -3.86848560332928 2.46853348984348 -2.21569311635639 -2.60443647831491 -3.69162821140289 -4.71317871608593 0.356197096626464 -4.4548636003005
2.0082536609975 2.71301761647367 2.34394710109236 0.346539536386773 3.56358987414284 5.12371472654569 2.01664164009397 1.16515497237529 1.90613472525846 -0.997505219054174 2.58579333514095 5.25106757734129 -0.984500282876888 1.42396434913536 1.10363161938477 -0.470037073640754 1.61144453505414 1.88586161002448 2.86380262414764 3.39830455765049 0.998091858718773 3.93691857366289 6.42554869463407
-3.92302082664245 -3.57537121602334 -3.28527598432792 -4.95534257208626 -9.03741278533801 -1.40298713852 -2.90490695460603 2.38572237875344 -0.430060577591137 -1.94509058266837 2.62083431068961 -2.99853772553096 -5.83967250656802 -2.93644100971412 -0.665641066804348 -5.77108192494448 -0.961005406130676 -2.58814469987098 -0.231816469591573 -1.21608085616188 1.52258020707715 -3.3911795494009 -4.08337240655126
-3.88908879540434 -1.14532644279891 -3.31023908396706 0.693535991754778 -2.5302740688136 1.47905408031093 -1.40216867691585 9.1287827342959 -1.44497051304344 -4.52257738943705 1.40479675165259 -2.02586792222489 -6.93543607437335 -6.80163733729132 -1.94630048800104 -0.827129607521197 -6.24701680539552 -0.58419804295543 -3.6881892965606 0.547460173599071 -3.12996207457811 -5.45909038566583 -4.01636560167687
-0.963546643447983 -1.25900667231098 1.37677315261811 -2.57892648200035 -0.738429124561292 -6.69875516752112 -1.54149487613272 -2.1553710688921 -0.910326207456475 -0.0985145511228643 -0.916213789427437 -3.33307795150567 -3.6486418238128 -0.384538239743818 -5.01725426170914 -1.95165299392479 -0.456027445314533 -3.06204630924996 -4.56810496989179 -1.49557540114608 -4.64043858836124 -1.29932125501397 -5.54134957351233
