x1 x2 x3 x4 x5 x6 x7 x8 x9 x10 x11 x12 x13 x14 x15 x16 x17 x18 x19 x20 x21 x22 x23 x24
-1.95477615600516 -0.926935749924588 -0.640744107671621 -1.34298896672129 -0.28180319802532 2.8158955806433 -3.86511571523441 -2.43959396894297 -3.63907737373254 -1.99757452045763 -5.00623281321443 -2.11904137077675 -5.49401619079583 -3.3871311195085 -1.57641189523264 -4.84579037058903 -5.95649621603199 -3.17888367493906 -2.68640855662399 -3.56748968309001 0.10752170762984 0.35903956968005 -5.72578656365543 -6.43691588361139
0.802280118746246 -2.88245063399892 0.567306359279937 -2.85330683431793 2.49518552191744 -1.17166326941841 0.113295173222453 -0.408506180024188 4.39937586433765 -2.74829113214319 -3.28605498147055 0.12046038232873 -0.458032146923923 0.786258067182471 -2.79117233811842 -2.35056268987051 -2.5624413030503 0.136684766570854 -1.40936303346737 -4.76606372442973 -1.55187188069388 -0.0672519146299004 0.364156969732984 -2.48413338536969
-0.53886905576055 3.68321470932174 -2.64174358556707 3.02157164521933 1.40065165579766 3.22878348727038 0.529136417878942 -3.48888435645855 0.585620103256244 5.34916845271667 0.845624405390444 2.38898941991804 5.43894181243209 2.17445666577065 -1.54906735359784 4.91915631714682 5.1928826432705 1.46558142194503 4.04297153041361 5.99253764264565 -1.53076970452791 2.24985573883659 4.45700445972548 6.09779808190227
-6.8400762522317 -5.08823090403617 0.363368864508002 -4.50541214841249 0.772629606622585 -3.54256593044471 0.0832069125468775 1.24474648021599 3.67872558924885 -2.68402256786325 -0.281311038189043 -1.93561259326571 -3.81558097350369 -1.95164579267821 -0.454435116816607 -3.08079972129997 -4.45364872359565 0.0969906219006998 -2.2171692856602 -4.24273444156721 -1.80260668180019 -5.07525609295753 -6.1086115069589 -3.74060500004708
-1.77593899101951 3.25476577972947 -0.407648227355831 -1.74331449597615 -6.44868204981715 -1.27911392678363 -1.04676572063896 -0.73247481903326 -1.13746002145653 -4.02609447039451 -0.0623674564297534 0.0247531908717009 -1.99372239541077 -3.25270821981143 1.27426273829867 -6.60785916808765 -3.92529908509846 -2.74079614805176 1.02054124347855 -3.58212504167506 -0.501633734971047 0.402834821687309 -0.999645584590294 0.238618010179986
0.130886994441938 -2.66563691033937 1.22529869453833 -3.54635673686259 0.191445550102768 -4.72541620465719 2.74720441499538 1.05855483390907 1.87043263708505 3.37291083647872 2.8844593865317 -0.277944075845144 5.91230068095906 1.1589799419178 -1.0670936716006 6.90565157042315 -0.966601284902718 0.171987769738358 2.9228786836699 4.56258378343073 -0.464045473390049 4.68246914495937 1.97477452238111 5.34596626197072
1.65926339450616 0.697239735886243 0.607610097399606 2.42263915084877 -2.94228849952443 -4.71043926563542 3.62862998456944 -0.828029113231473 4.46366622141525 1.08675580994171 -2.01758592617993 -0.471681175431993 1.88892552198694 5.7012557237058 -4.62403331054217 3.616713898334 0.57867557545207 2.59299203149522 -0.130806295202167 1.15094881717905 5.16166647887079 -1.73606572590795 3.77791450409195 8.70576158962263
1.18000069921684 6.64643583845903 2.3402586133896 1.27478021360747 0.634056659070349 -0.699632579372276 2.49893796877995 6.11007809796625 0.928282831912945 2.41845757578015 0.284110438616004 -1.19114748190717 0.910413733004262 4.46024321365064 -0.139833245571049 2.02882109073739 1.17209488541489 1.15232741492929 2.25183470131134 1.59745676580004 0.843462070863405 1.62694718239553 5.59708682734045 6.87912584420683
-2.57445341023148 -0.279778581045845 -1.12298935338795 -5.6059362061288 -0.988548120290185 -1.21426402140143 -8.53495750782751 -0.650002855358679 -2.099720291549 -0.399214393067793 -3.69663406249402 -0.342608046515789 -4.60647939230081 -3.91048529701747 -1.97820759555465 -6.11051139456902 -5.34303136494484 -2.91980199030078 -1.02096048476135 -4.98528999924092 0.122542815794003 -7.12993835561385 -1.10653393026498 -2.24816991103502
4.07017347547313 1.16213069598153 2.55224322864505 3.22001114158554 1.60463798378309 0.104871318477928 -1.4322333753966 1.94901498176296 1.045645880495 6.774673698289 -0.203629549177791 0.769630651312709 3.43007707324102 3.06943990420519 2.67660572373166 1.60681589735128 1.16007115298151 0.770599707016715 5.96494087199998 0.181698111240747 1.77788384771702 0.0661065473668256 4.00901443860751 3.77140992687091
