x1 x2 x3 x4 x5 x6 x7 x8 x9 x10 x11 x12 x13 x14 x15 x16 x17 x18 x19 x20 x21 x22
0.278000829749736 -3.23899280166225 -1.64949506467779 5.90815609047418 0.503597043639334 -0.829836992753586 1.28480148086406 -5.63414509141032 -3.33658090329446 -1.96170900236812 0.724665424348847 -3.15764173696926 -2.07140161939018 -1.36139191362915 1.40538730308422 -3.7416064622106 -4.3355742375148 -1.31127014098344 -2.70776195906094 -1.50506676958453 -1.3289511652398 -0.85035484530361
-3.31164573698193 -0.319983292900959 -2.66183130312002 -2.24637746258669 -1.4672351588972 -3.30829486285551 3.24677745426507 -2.08094648979499 -3.5624603968986 2.06681564368195 0.337141291356243 3.97564117102489 -2.9639547576182 0.814667612680971 -0.965935176078123 0.607260431723005 -3.52191973084559 -2.46755201512768 -0.0503807610192655 1.03834692228406 -2.72296702827094 1.07908482918413
3.18678928622874 2.62826423049189 -0.16728713282784 1.00833113849414 3.00729274881484 2.79310786499788 0.317358906628553 0.895080174854493 5.07129632991374 2.15214476415597 0.960173854163279 -0.516249712965705 2.57993539545578 0.211322982381386 -2.71160681167515 1.31689066209448 4.47012518350283 -2.29630000990596 5.4047791815662 4.02437481644758 1.60480540996169 4.83867561828775
-3.56755581266792 -0.705953478903912 -1.9292835201715 0.277614827447268 0.396109537060275 -2.007417376662 0.215590148223258 -2.89774062742411 -1.01369582830293 -0.0220898932128964 -4.8266361052355 1.31907980890566 -4.1708781832643 0.180394673293575 -0.237326408970913 -1.54019432290975 2.5435789790226 -3.60371800681225 -3.30346148117639 -0.454575146589923 -1.54563914802245 2.51991444235191
0.671824543385664 -0.0160006141894289 -0.118174135377107 1.64071452316955 -0.419780752955774 2.69709645362857 -3.3089330258761 7.8826792424238 8.3732325657148 1.88013942605106 -2.45736314192922 2.45670052850792 4.23816088525687 -1.2586888298312 -0.599563329289998 2.15878369254704 0.36293459394247 2.7321673506199 5.81800951691552 -1.0386378140821 0.875152281831917 -0.914987474131445
3.66116832530748 -0.351885388995604 2.66618737149399 1.62487966108529 0.92337564634439 2.53878596313938 -0.324177995308807 4.31852310337247 3.03114740448859 -3.85608247228186 2.93486692065464 1.16375448147373 1.17816356617495 1.55164612444104 1.19609436481872 4.42869955511204 3.43539686177912 -1.45252574743858 -1.30886053316818 -2.06431300007769 -0.385948543859685 -1.5920640533856
6.81205305575267 2.57884918369304 7.27661463353223 1.27246358726039 0.614340036125862 0.415645086876498 1.46481838273793 5.56467523408497 7.50017099329688 5.58233898998834 -2.07367437812359 -0.157811727019222 6.12339545415492 -0.534949700365982 -4.39679138507954 0.778848234697236 2.30347529739394 -1.15109322784347 5.1959293610186 6.15491658122751 1.82423127582421 1.27597314646268
-2.26874258332449 -4.1261179450283 -3.44042578305439 3.45394904605327 2.7416228940401 -1.91386114080895 -4.43436803600739 1.02871936852156 -2.13985573126528 3.5849684308388 -4.80340803154354 -2.40638055301476 -3.83680722305491 -0.485626753273485 -2.23633881580303 -7.1359314848669 -6.44322066112359 -2.68065983401704 -4.4383408043577 0.378588538987493 -1.21771818204522 -2.10793224700531
-0.568595246932667 2.7448589749439 3.25598093987429 1.98307110718137 3.59829172809649 5.72643954986049 -0.688466533604997 1.00910743110788 2.77909213072593 -0.0583268494970648 2.57845409384105 -0.0758948108097419 5.43781681554796 1.31496978768327 2.0160942675608 2.90134284572036 0.900885265762874 4.15654612048006 4.91225148213545 2.45381081070471 -2.51779782444495 0.0286504920416836
3.41085816611704 0.422702350447847 0.775720251513412 2.67173865133878 1.80350693397307 -2.42486606950947 1.49777403324756 4.54787841871776 0.623835249663261 1.26783196566114 -2.24417716348988 0.357230549264886 1.38341111114432 1.21696445557741 0.406335608329064 -1.36785113386149 1.97706135971874 -0.744590338111589 5.53529650163866 -0.421934223124596 -2.42378122280619 1.40791262512707
-3.13196747525342 -1.43209705288702 -3.87577036413797 0.924495547746489 3.40426623276495 -2.12698795610012 0.0908241790758275 -5.18457601775043 -2.3286417489737 0.446619729305983 4.61547653795545 1.52409446726655 -1.29770445045497 -0.91659601618001 -0.0477530991954526 -1.00657480733223 3.34906504418734 -1.39049454316856 -3.04605186097134 -1.08031709568032 0.314953828436695 -7.70366734632541
-2.54844028494784 -0.753981394519063 -2.55779176527201 -5.88475936850674 -0.103747166235954 -1.11330883652888 1.45807551050917 -10.4605899010292 -3.30886775263771 2.35959122637136 -4.727200971134 -1.07937259123328 -2.93940642968239 -5.31113944513081 1.5174738495288 -4.80029720964915 -3.63175437483276 -2.30747370100361 -2.85584168906647 -0.374049095518435 1.19351453106703 -3.00149509313931
-3.22665535022808 0.857793565831799 -0.950385662117694 1.07082529294119 -3.62058003728122 -3.15792684239497 -1.55461329354739 -1.27283313653567 -2.83808526923096 0.910242879287886 2.05697435239452 -3.27954754522158 -2.71537829185404 -1.45004281600726 -1.58041521779945 -3.97096353430084 -1.09409631316924 -2.21718054629656 -2.84170804571948 1.15875544499902 0.668138758522112 -1.22716314495251
-2.74637846267338 -3.18493750719525 -2.78044757169258 -4.25335546677352 2.54354111991288 -4.65435021292358 0.851617150344351 -4.13198072596511 -3.73484625445502 -1.5318620526144 -3.10067204942582 -0.624831402956863 -3.39598701015504 1.7258986587863 2.00386204125833 -3.35765321326649 0.739331597874906 -1.97260540965416 -5.97435627741242 1.01659914062651 -1.07900054976884 1.55943916340245
-3.04643559900804 -0.686335602909711 -1.63924393379574 -0.542414042390325 -1.50074621377181 -1.69072989942373 -0.553051062382774 -3.04975370857955 -1.70075251291237 -2.07108085460478 -1.472486401398 -1.71164825455738 -1.79588289068902 0.147977344341867 0.0712931638576777 -3.89084613262817 0.0389717650744461 -1.8859481698533 -0.738008853719649 -1.13078395351728 -1.79378271083604 -0.379653579460685
