x1 x2 x3 x4 x5 x6 x7 x8 x9 x10 x11 x12 x13 x14 x15 x16 x17 x18 x19 x20 x21 x22
-1.42108924028309 1.9338980032376 6.04578731094381 -1.31830887995461 3.08700747387062 -0.589350863197764 1.27919037494839 -0.318774955292172 1.61749596217409 0.957581084592995 2.61498872102527 1.04875177069753 -2.07996822059434 -0.736964923877906 6.7791244672575 3.25440676528677 -1.95189745438532 2.15593924571724 2.58137007200773 4.06383791020648 -3.70312728197413 3.10461010343155
1.16637153355649 3.24351941903802 2.58792175960204 3.09793961121289 3.18334704357785 1.53143690614842 1.07933935666759 2.08666405089232 0.470789062037143 -1.36176491621713 -0.435329799519617 -2.93630174065539 3.19107848082008 1.62825325518685 2.85386615238529 2.85551978887533 1.97688335392253 3.94372347226208 -0.0600374099548047 0.424671764900043 0.119474184760112 5.76243010332427
-1.01526822059005 -5.9699726769012 -8.95287444351604 -5.64744211010066 -5.179417682674 2.57783201615821 -1.38010330598205 -1.70778057255176 -2.3972520665763 -0.105838562321491 -2.83452552170538 -4.60687050501264 1.15499243604599 1.75638690518399 -1.16248195142139 -5.25851335409703 -1.78164042930114 -1.99135483625543 -1.74561300114604 -5.66987320618557 -3.35324822530294 5.39976075049003
-0.0360481513140899 -3.48021767063297 -6.47455418899495 0.53562345953912 -1.01587799719041 2.51230953498398 -1.5952528526608 -2.57959228927996 1.1051063753262 0.370237423869274 -0.241922515394644 1.15657756962577 -2.13785304538428 -0.239068945520305 -6.36272941271326 0.741163807033622 0.249273508459008 -3.17107485944005 -0.114981409987654 -3.78004269706877 -2.95539195088637 -6.64973573979163
5.50906448275386 -4.20221878939871 -10.0515832985453 1.83402265852078 0.699013079305202 -1.1807759186606 1.14180139350746 0.126298393796553 -1.57601425143994 -2.0684852411807 -1.5340418013615 -5.65442660077131 0.416489532233744 -3.56511359518842 -2.5094704920814 -3.0744993383228 -4.71221747599248 2.52790070347212 -1.75178826353899 -0.360268283118397 0.730328227954946 -7.87800704263662
0.402837032438346 4.65277756277224 5.8401138564573 2.23673130256418 2.71605942103455 2.09471023901735 6.10160536237358 0.638357460394593 1.13056371845312 -3.47709740864494 1.97752494571757 2.09121108388399 2.66687871620641 1.23326228672968 3.2888715398593 2.15867113384708 -1.57029662011843 -1.73584485479179 2.17833800245827 -0.560518439457713 2.09516662913989 3.73112552673587
2.60172922273165 1.57790746871378 5.4262415832947 3.97745845301371 4.08358424503298 3.33154947340817 -3.03448728345583 -1.17573889460849 0.996357954708837 0.199116958028079 -0.194464371015231 1.54337044131885 2.64420620022491 1.78297301332968 3.42137210512387 2.11320015699666 -1.31258615897265 1.09612320650921 3.64613256278649 1.8551701544952 -2.0479951276555 2.62206187146882
2.81667952035838 -2.98712090044289 0.614388285692265 -3.90226807295328 -3.07637519197339 -6.92611078131216 -3.16554320998056 0.709747137368147 1.92118673822416 -0.0548300607451455 -2.97016412443265 0.655770637075422 -1.46590417293862 -4.14120153225239 -1.68265423427661 -1.33912084208482 -5.16961202687784 -3.390730001021 -2.49907059315384 -0.638910097478113 0.294810452968209 -0.0958549565878011
0.206158541367033 -1.56902031493743 -2.15038286141167 1.62041528025987 -3.9500543765169 0.708818091395404 -1.59784009931835 -1.82908054953927 -1.87204318487703 0.5539091934823 -3.32297521157113 -12.231813785151 3.04756922064584 0.661506206414214 -3.59711724181518 -1.87766105620974 -7.65904453016792 -1.12030899855965 -3.18067367429025 1.05964157740728 2.95452911232284 0.268949113290809
2.36418736186907 -6.25205978314156 -4.24878940037916 2.30375173584504 -2.62495704269906 -4.49087361019596 -0.822856570879249 -0.59349523688958 -1.1112884816029 1.82713441130547 -2.208543880565 3.02772959772985 -2.23746096303522 -1.74868203594401 -7.13299299265124 -4.6523686639477 -3.32470735977609 -1.37595929164636 0.954104460465684 -4.02459630724374 -0.747403527065123 -8.33217243271757
