x1 x2 x3 x4 x5 x6 x7 x8 x9 x10 x11 x12 x13 x14 x15 x16 x17 x18 x19 x20 x21 x22 x23 x24 x25 x26
1.30803412851643 -2.01869655424452 -1.33988798838585 -5.13853738884912 -3.58308796979871 -2.98150436455481 -0.382778897871272 -5.59152705554963 0.774408557519476 -1.28702973827425 2.3484046608193 -0.916612901641873 -2.92304120532952 -1.45283268325067 -4.95698280856569 -1.51238647074958 -1.62153420946118 0.978760924357276 -2.44363842161888 1.36022979139287 -3.67829430057934 0.485628905224024 4.66189796157489 -5.45212705203746 -4.76979087659364 -2.13891664940159
1.45965772533927 0.130060780439321 1.26605329477474 1.43892901439147 4.19916326577926 1.29212190813368 4.08211962119199 7.04613559365823 8.99366663425193 3.43634003479604 1.27748154859104 3.20661921406799 3.17766890705936 -3.47974719134608 -2.69491420504104 0.377467343126252 -0.533754121085763 -1.12591991626454 0.388389208888379 -1.07433901852545 0.857944177304261 -1.02463639874727 -3.15260833909655 2.91463262315601 3.33559640186076 4.71772239592134
1.74518320498326 2.88649142877482 1.70886261385925 -2.51367030488262 -0.237880036673994 2.09293640358852 2.95882572411666 2.2642549685608 2.30066464330418 -0.177215100967835 -1.21368209626484 3.30047767979824 3.10809841681785 -1.56492531277385 2.3411613540633 1.47251680657853 -0.362342595245643 -1.94165558273795 0.880491099937925 3.66717413478784 0.376053460526383 1.21657633653556 2.4337391167339 3.71218676776597 1.44554657332702 1.27107513468508
2.27232470848652 -0.297944963200783 1.39418784173133 2.05154518914992 3.37319183764193 8.63816655512509 2.67342975923639 3.71691123966641 -1.04889304583475 3.466277068285 -0.101266201958578 2.27982262050158 0.39768758280213 1.84748678436016 0.808363009183214 -3.35490951731357 2.58577341430689 -3.49620853543648 0.942910440062008 -1.34810770349148 1.45310905332609 0.439099921867098 2.87959940952106 6.93722489071916 3.55936297771861 -0.831866552260482
-6.00596547315382 -0.930751778010698 -1.23880458789069 -2.57749138654908 -2.02952945456638 -1.55604730547167 -2.79520504079717 -4.50877858620674 -0.431242600327317 -1.56457141551114 -1.23603937244267 -3.26069209546097 -0.533890944211157 -1.22545561537675 2.3720018745065 -4.19480726900892 -1.29636215264449 -0.589194499943443 -0.717005474428994 -5.45172765285795 -1.44090836174126 0.479310108729663 -8.00745088173212 -1.66004416929422 -1.61341194687359 -1.01456601248373
3.92219362154148 -2.12741585727979 1.18390019034165 -1.85678163570609 3.47735796171175 2.46784514267163 0.342112414466573 1.6517233016784 1.57242098985061 -1.52762421244425 1.083015929276 2.42120452075212 5.50293074295877 0.645226274808454 1.67377580760774 1.63849666970284 -2.22567148585324 1.97930929307535 0.788956432681087 5.2682055553945 2.20552392881817 -0.0825538130359239 2.20025483400662 6.33155489982067 -4.03054760433961 -0.217174228888608
1.42476296131082 -0.32151705020831 0.333474971218096 2.97008639975602 -4.04568606647579 -0.844694631441802 0.393037638145621 -1.96003463397346 -4.15636459245735 -0.497203833090048 -5.4267052459903 -3.4837837929314 -0.124206206123129 -2.4233420524706 -2.91700873382633 -2.2998119889979 1.07781509182055 3.1412750583974 0.381942306753456 0.606436157631768 -5.6704341896647 0.0185460489107593 -3.9270120273125 -2.19212633783028 -5.46927972646818 -4.26592677513701
-4.66668625680302 -2.34408134151503 1.30820364499925 -0.73871309092171 -4.7363104520631 -1.60848769989589 1.03086182765323 -5.25474695940096 -2.30378606159407 -2.14590985438766 -0.171894675759763 -4.45448652136984 -4.80734788794013 -2.20682138552528 -4.39001551232448 -0.521663433126622 -4.10823906551509 1.3937674541665 0.0787688728518114 -3.16145463912761 -3.83203907146156 -1.5898036599471 -6.56730313855991 -1.35346074517304 0.523356147724807 -3.94615606798549
-3.95636239907069 -2.23739661428581 2.58233796963425 -1.41549012043157 -1.86272165102681 -1.63256349102262 -4.49162574727529 -6.22461157239756 -2.20932269617091 -2.52812032227232 0.647996826041826 -3.22759109097273 1.72340194921577 -0.0937772989522874 2.7318611177921 0.94536379578632 2.09097168450162 -3.57006342547589 -3.61043530620719 -2.47629482174127 -0.1979007819582 0.477424089972758 -5.10184743913544 -0.289600576232583 -2.69326527428912 0.71460947810978
1.23942157161803 0.554645609549571 -1.96113775062291 4.53027221996202 0.964368434964857 2.72650452643916 -1.06051582891421 1.20994181963375 5.40619553571991 0.984016854263222 0.000313448488563961 2.38718929235692 3.41936972378426 -3.50987451717862 -5.71584212036039 -0.107744408689427 -1.23283769814631 1.29324472844949 4.26003799218098 -1.13775169106206 1.89243042402392 -1.92301727765269 0.83120520659696 5.46118231616939 4.87091210682204 -1.13776971033714
2.17399397719216 1.03229381014664 -3.07475103686587 2.09640191001568 -0.937306507251895 2.59409657650684 1.19224910845533 0.7304998288641 2.81056874099751 -2.39488679798169 0.921731917260165 0.111978753458539 -0.160606055430228 2.70276690166639 -2.71648217400136 1.92254928333815 3.43456500559685 3.19122278758501 -2.12931709039633 1.67095988510454 -3.21548040958579 0.881077740227519 0.540561697393702 0.316400644288698 2.48247256702768 3.84384566338487
3.56405307032244 -0.926851812251119 2.12560015967564 3.90160761933811 1.42350843993703 0.718386365993794 2.85347518269254 -1.21839446613731 1.02724926118857 3.36076280365206 0.640158766555555 2.17551600025786 -0.16913368642379 2.02071225661534 3.16825533066926 0.752334424422896 -2.08252729334033 2.78535953263898 3.30544781514752 -0.473056929623177 1.34964283924975 4.38551989869443 -4.66572878800227 5.52187406523548 3.50541919800866 1.1784393483894
-6.96930450233383 1.3327491874771 -0.105136675166061 -3.41006903098127 -3.91145666497919 -1.84312011212904 -5.74671016738072 -4.99836242250254 -5.506152008574 -1.18792200607574 5.00400309063298 -1.79563743548175 -0.190882073782654 -0.162299180681076 1.7067257251736 -0.416478162494702 -3.25585862788251 0.326770131948537 2.3854889045534 -0.5818806223543 1.22857329544695 -1.41378051579032 -1.07139601960623 0.503612886484154 -7.79671864454324 -1.90130631293008
-3.92293164546312 2.91515516036351 -1.70983802616674 -3.70264539299954 -3.26093743338646 -0.222916265438962 -3.69338035711063 -6.93766109651815 -1.90927081564812 -2.33532840570258 2.75461584167724 -0.991009809916429 -1.24052003941283 -1.52272681148096 2.50432394769174 -3.31541126005523 -0.327991320776217 -0.675710362054493 -3.37019192102464 -1.1057444024152 0.471182572365854 0.674419054752201 4.15398708138712 0.156291426360406 0.525739424825133 -3.17940693682918
4.84334132270631 0.469225617589039 -0.230326189763726 -0.329308193778089 0.333350745574125 6.04096428955326 4.32570691536151 3.43560926188278 3.82994522284134 3.78907453140107 -0.662048483609325 1.00072128983795 5.56340802783805 2.79442680700211 -0.692331581775911 2.30455752389226 1.08681273636622 -0.143141083450844 -0.252506700872929 -2.65999900488251 2.03922510586089 -0.92687502107117 -2.17903122417679 3.50454505069061 2.17770327269522 4.75360662914245
3.88366613548138 0.593065398094002 -1.02227756128285 0.101741237177621 2.47727549261143 -1.35768127031857 2.89054346334992 4.91043767047861 4.63618413810737 1.35849229609613 2.62732755479046 4.51249485120651 6.07866868009408 -0.983114783348588 -1.50721670998661 4.08243083321947 5.53121397189942 1.08390050475929 2.60515768329494 0.131648567526451 1.15074183641825 -1.77808812168451 4.64851977293899 0.84403529215932 0.918675651444436 9.04035005736629
2.08936317460161 0.899979413403018 -2.35828817712736 0.524752240400649 3.83218475720525 5.73681994792762 0.0514833086331732 4.80605008549214 6.67704645470761 -0.18576959559993 2.80296494049665 -0.607827963148025 2.23375198611587 -1.15072381425911 -3.25016043316028 0.521196624218318 -2.33795596614048 -2.13773582710223 -2.11659657713356 1.47014943836361 -2.15522620542133 0.293161282310597 -3.45470803250711 -1.04064336271875 3.34499483658913 2.98904367686631
1.43118160679844 -4.62344775640246 0.881723988977229 -0.40981064805204 -5.41047174678891 -1.65295601067512 0.088409147496342 0.898198545202602 -3.56884134887149 -0.317725216991908 0.25281302846829 -1.88463596403885 -1.4552884400384 1.04896509293791 -3.6417689587733 -2.08161830823337 -0.416654831202927 -2.63863432628601 -2.86944073395666 -0.835069816799967 -0.00576805530420099 0.354666965624726 -3.39435674909524 -3.04974963762092 0.368963830921886 -3.18650908432976
-2.5928180558246 1.04030375388896 0.00577231624198832 -1.71187288234849 -2.11039937289604 -3.3500598684541 0.984580791373781 -3.18758923090917 0.273275579485988 -1.17631176116118 -1.81960894952331 0.69895499730907 2.2161191157356 -0.0602902156797225 0.739237565717673 1.25859209510472 0.971527778203519 -0.0649050725068925 -2.23583770488717 -2.95831600780562 -1.03213878196144 -0.726892820917254 -3.24786545964775 -0.899174863860135 -5.30303092635014 -3.6479967550233
1.37100989603318 1.16767121327221 -0.492753407511167 1.72777747995979 9.06793150088245 3.5548988646029 4.46011632154143 1.63298068870657 0.975460108855482 0.920632516436406 3.03895523020937 2.42514319568669 -0.192444965882054 1.53470892822814 -2.62997722638259 0.614120958099535 -0.365267821658965 3.31684664008642 1.93459323422375 -0.759008653804243 1.39905695680999 -1.20549582653039 0.49171705302979 1.84143330908279 9.37048951618399 3.5321367376227
