x1 x2 x3 x4 x5 x6 x7 x8 x9 x10 x11 x12
-1.9437890409083 13.974583577854 20.8525808766063 13.670409030002 0.0813150086270733 15.2441398803817 10.4857988471987 14.8584905180827 14.3337913675939 6.10779406750412 5.29916032093811 32.5886237108102
-11.6920010783458 -1.46405212679496 -1.39761312816854 6.14903858892409 18.3810971393975 1.33666778443727 5.04328186631325 -7.01659941469358 21.7876207189221 18.3746419496128 -13.1554072267433 -4.02648916385458
19.0367385631883 30.2599495907228 7.69943796484392 -6.21363326021177 12.2381324362564 -4.14982906698991 9.87629949752892 14.6871946448404 18.605597743178 12.8728253443493 4.16272483675047 3.27366749795132
33.1951617308403 30.7776774289216 19.7544314052518 1.41480380865724 -1.33651003450957 10.0750760039776 24.9257351624901 3.0016959293093 7.8234683881669 1.78747749153252 -6.05042652528501 8.68865445966963
-1.88356583624383 26.7099063409137 12.7432353405254 21.8905408398518 6.40555636264448 20.778976395887 13.9740766955892 12.2720647131516 -1.22024409206221 33.8527317943348 -12.6477180192893 6.86518261344613
12.7624288805371 21.3643564576438 -2.66106261471217 9.71782620673069 10.5873348884422 -3.72123409241105 25.0876067145545 15.9315644985383 -2.23034777015987 -6.77078065505301 -0.0796880506074054 15.6069912394471
-8.71927067481368 29.3644307244062 2.11370293888053 16.6146477693388 8.31977663761841 10.0446991454236 10.7077677346855 19.3309147790787 6.10946243951995 1.51496176461064 6.06809660221445 6.84436403348269
-12.0216171015938 2.53723767113231 5.48627221906065 -3.14090106566376 2.75383677973595 21.2492797301007 26.336723676703 -4.04921306800965 -9.7727506341923 -23.4484870526173 11.8916653167537 0.139284678585179
13.3781445643042 -12.6338665773085 20.8158102427664 8.63209599404275 -11.4805635805928 4.72922250258935 11.7372153745091 -0.957372143138326 4.38136334565806 -5.36024524226307 -17.5061793881404 15.706796471508
19.1888066123713 -4.016565598672 14.774025114032 -6.50136806774643 11.2086812872145 5.1241188592419 23.3139160654389 6.43278131428215 5.63684358374665 10.0843443481492 17.3515095205984 -5.81768801772692
24.2153968684105 1.98596732530408 33.1443676582398 10.3475600423133 18.9485557687408 7.87340145612775 11.3377029892978 28.6191776179667 23.5257778427913 17.5387810718469 -14.4995148632271 11.0231579095063
-6.82437347206321 20.3231085136137 6.74405001479407 15.5796731513994 2.02779096277715 7.16211545670075 -8.22431811405134 9.08803687268553 33.9949616999854 6.02401090028902 -4.73089677016454 10.1459606952633
23.0810667397056 -2.69370198892918 3.88858801262185 0.65337097594173 -7.40773733920823 20.0526281067384 10.6827887214929 22.4922459560242 10.8519307600761 -2.88205164669218 -16.1863130782149 21.5315620207946
22.6158109117288 0.114732993361282 6.21348022043362 30.9265526817552 24.1134893915594 8.64332723038175 26.437776459071 18.1536516346038 11.3327118845881 1.51524171402553 -6.89628573147638 21.4419572652468
11.4377381108159 -9.4881627296622 15.9605713000645 2.82450434904218 12.2581755700792 14.6234642513184 25.566853542179 15.9787726749379 0.72578026984792 -5.27884547493715 1.32469788824476 6.9556049860034
18.0638713388762 14.5148827889142 -6.78915967390455 8.2246777694852 -20.4975512542121 -2.91399653918195 10.1683109987352 18.5160450234524 25.0335587159673 13.0503767468824 7.46097391322095 -9.17569034474417
24.9509440737283 15.6091535572446 2.82204644915574 19.2348702534625 4.23200304114363 12.2690542561589 26.092297139913 8.09511378650961 1.69978755899568 -20.3405006758162 -6.30451997696209 -3.39834660594799
-5.04956249915803 -19.7931563662147 -11.5687315719681 -23.0827356885278 0.478288421438029 3.69550356894236 7.22793933199855 23.461219093563 -15.3049873564066 0.475804640799046 8.40578431868745 -3.28548671489074
10.0084517864612 27.5775376203411 2.89239851696573 11.3542154033092 10.9925900684142 32.0509976091738 -4.89531667272733 11.5089452312567 24.8974198246095 22.5503430789344 -2.08506144931031 17.5665191632073
-3.30776309709941 7.15073597725326 -7.8926920351221 0.0138637863114814 3.00334852352388 14.4050804250712 18.5228852260178 1.68671891945389 -0.151287908062189 14.8771776209368 -15.0025593860024 -9.7691017733732
2.63895181591606 7.15599600297093 12.4109469134589 23.9882951691681 5.85116043362052 10.6440425781803 30.0436456261449 27.4729224758704 -23.8406078195788 15.0494734101393 3.90476231108574 6.46904274809644
6.02325332953812 5.95914683470309 -11.1265933717682 9.23051214880574 13.8247385840747 3.70737378726512 26.9567531939789 -5.19139496118847 3.66529170862603 8.78052110941881 12.6393541275656 -15.7821700061785
5.83927572299251 14.7822843474585 13.9461881993451 7.06147177896594 6.04859139941561 12.9046344864894 -4.68597831117203 16.6864540389528 0.503838354202642 9.96673097454071 -8.0632569560837 11.7696700623555
-7.87442191534573 0.725347156909228 -4.69771112739662 8.64858297578414 2.66441527041889 27.620335977795 26.0835672447245 14.6614814285968 24.223559071991 9.84535395045993 12.6352126184486 6.85418020013536
18.6527157573857 5.52793554819529 16.9066489788745 5.59044003582285 7.32801614074946 14.556950596518 -8.94338201558354 13.2935692973496 9.89054227154356 -6.70317946629778 -11.4520797466802 14.3334900135282
8.70095285531561 13.6201252008596 14.3606927237013 3.18153248031581 20.4235443351852 0.642618022233703 29.4043768527029 12.1565354947996 5.40507219640971 25.5072540807384 16.6717529619589 19.9620614637078
2.11842755929644 16.1299241184858 5.76526034313933 21.8787925302604 20.2734505580601 -12.0304475964829 -8.48334398184947 22.5174294967746 3.78288369085125 -0.464920549425463 -1.74569601328454 -13.0567806160919
14.0625719536695 37.7269724209003 9.87948210900324 -1.22624631856005 -5.08722516762592 6.76145641239537 -10.0732936007548 5.72004805965503 -6.18446396155363 21.8894991081527 -6.9748858074838 18.9774678342196
0.196847054474897 7.15532929236511 15.9288955620318 7.6240463784269 6.7056581068034 8.30995946849759 9.80919612690251 11.4998316280286 17.727811615882 23.7944558286007 -12.5160444579539 27.3086910424003
5.07709991563915 4.19370590400543 1.42857156922477 4.85602841189663 -7.19826328827109 2.64194104955992 12.3738032153137 24.6191275466433 8.23421343375189 -7.32767340854194 -0.893986884363648 -11.1821909061896
-7.3482815307745 12.5126357957448 1.58462653390644 -4.99909785651178 16.741117317836 16.4855006819801 27.1260889056502 -4.46964497646689 8.34408399804272 19.6503875467495 -7.83015035910647 -12.1800047701945
8.20862272713485 -0.911732339263582 15.0946258790904 12.854357593625 -9.08058779062622 20.8352979273632 9.31349463459671 4.54483051211687 14.7228541537877 -1.77416506636187 -11.9092194739136 -11.668698299251
12.784928211266 7.95579254497447 4.02381449506378 -4.72646762536275 17.8173166320887 9.83894870902152 8.34755405707928 7.26739316441958 24.8015950563151 -8.29112872793169 3.83605225800995 5.5854197075989
10.7671916113057 -7.28913507147387 -2.20236200687171 20.6866452167339 26.5848867327482 -7.61081535253349 -9.19550747044375 14.5244551997164 3.9243887175217 -0.188595674345031 -3.57002652557403 -17.186198567504
-1.83833915898242 -13.7815590170251 7.02970259931291 5.26665664323303 7.18644329842438 10.7862699124024 10.0135999017287 24.4213935120034 5.1708782867887 8.07520285559107 8.35749800743865 36.9829283144119
4.24122263547753 10.5468330235891 17.4672309193699 28.7701861926407 17.6643292994037 -1.99086159546118 6.23417576166088 13.9776146253242 -7.25441295170044 24.4471009916928 -13.7336103400667 27.7813111074419
7.88366228649868 -6.15940282590797 0.774617458350796 12.9171239182381 -3.04499045797648 -2.71637014326633 7.62782501849668 13.0264476131141 17.0004978654438 -17.8971688458414 -11.6399650020248 23.828582371751
-3.00692544988785 6.56879476695722 17.8210844809068 5.48111488476852 6.79281056033492 30.6645946958642 -8.97754495178927 19.0721280353253 4.57890373260473 15.6427338503834 -2.72150945786444 -9.72905391558549
0.742439334733421 10.1366002303847 -1.98731330668584 6.05192555233548 4.78858261925071 -5.44144762944927 -5.3285672988067 -1.78548502156986 -2.03431444976419 38.446487293558 -3.78891708242431 17.0023492112062
8.66065723211232 27.7713466449292 -0.726295608124239 2.70528177197238 18.1962920357247 11.7187930230397 10.7790055627268 9.34821473031675 3.31678617211273 16.3290988101755 -18.118772094824 -14.1310937510143
6.98740182298442 3.17044754704688 12.7926251055549 8.84174141997434 -3.00679085125232 8.87313880711799 4.64520435361344 8.25486044571361 4.45210021958392 15.813894343601 10.1186413508651 29.3739184940687
15.9119061798434 -5.38210432640231 4.45803651098901 8.63293934096382 12.5665857970804 -1.17863963377937 9.47462814365045 12.6327448590432 15.3612941180377 4.57985045966603 -13.0478248016942 0.893328752646298
2.9380379427231 11.7018372675051 14.3170078051351 14.5917104577908 -7.50779128596099 -11.9375169525886 26.0505952379914 22.2735880237961 19.2041211289586 21.2474823605194 13.8794655791634 9.1498407946268
-15.8681149305447 16.5486719983355 2.15636875196933 29.0618126852999 5.79017237585939 16.572212184189 -0.915929820655681 31.1294945471585 21.9445896130334 1.94694672807021 -7.01448341858327 19.5823547574911
5.87963187477097 7.51958402559137 19.7904840684606 2.91943935180944 -10.2612140630869 3.11567535244806 8.78468510213584 19.4359609749045 10.5043499661119 -8.17736951691826 5.68953367557824 -17.003718549264
13.4428763527058 -12.7971037018498 9.3276703279963 15.8464726254349 22.4210212626118 8.85653171314936 -7.86464418587311 18.1082126659077 18.0974922376913 41.1427781939707 -10.1048601088427 -4.78748946569315
27.0183044424411 4.61542829076183 4.41770383148613 19.5581416180406 27.0541669272254 -8.4302586867331 -11.8083426063426 -12.5805575167319 24.6621937397365 -5.94737029844644 -5.22401238687539 1.03179757431709
17.1017815069065 20.1346498874805 -4.06297521903281 -11.2655824743223 -8.3122746079669 10.2361961104349 -6.69308716851503 23.7806298077024 20.9851555054323 -5.78798849838946 -10.4673246683411 7.91968788969845
