x1 x2 x3 x4 x5 x6 x7 x8 x9 x10 x11 x12 x13 x14 x15
0.709040288503463 -5.55046726159271 3.51045383862997 -0.551920328526118 3.44923080780558 3.4093921727788 -0.562278938465186 1.41787915632535 -5.77642526055867 4.65488592792746 7.0862635448606 3.28646923646368 -1.92811544375522 -1.31596419112874 3.86687372785229
2.04966284915175 4.84447728770795 -1.0121445286006 -5.02852417669154 0.108329778262807 2.32166320587044 -4.74779042019995 -5.97926237523693 0.133241588395663 -3.05706661552859 6.47613276036882 2.75603731262026 -0.257274597675692 -8.61425919783901 1.28157224321195
1.57376754404223 0.51576413618926 -1.87308275143911 6.4486210077115 -1.88436908516869 -2.64535096462417 4.94595292726596 -8.79485563403507 6.00795251188518 -7.55138984140926 3.62556820512663 -0.510829494886738 -3.1369364380823 4.25223590341151 1.80702465448592
-1.49752170358189 3.1742436411052 2.23331425226876 -0.921957637279841 -6.30908278202365 0.409601397192813 -1.4756255782134 -1.46523452571045 8.80579208280172 9.23239330923063 -2.27026511656457 -4.76065218029151 -0.830706504693831 -1.35128281245379 -2.96432857216146
-2.53716745600062 -2.94072044285339 2.16062412991628 6.02089901388821 3.30527143668167 -1.48381050609905 -0.462078890775908 1.67437262931224 -8.70502875189024 -2.58513878553621 2.62946732777045 -4.69999934686394 -4.08832173371804 5.1999236911622 -7.55947168668084
-0.000345700577600194 9.40045310160917 -2.17108433972336 -2.05187604158319 -0.603834483414971 1.11340099775645 -0.406575153802484 -7.47136117407266 6.95215603277227 -1.83928699944504 8.4287355749046 -1.79778616122133 -1.60210941314415 -2.00675198533037 -3.96711894741081
3.00219723382991 -2.90150777675862 1.35666057496809 5.18343248844414 2.82632923024291 -3.9203277809013 -0.97504795336746 6.23611293516437 5.77191309441743 2.1162074353478 -4.95463031657038 2.0049826123838 1.52215110751755 -1.71682881623479 5.31250084204327
-2.92511787478569 -4.03199825369078 2.62468105700946 1.0596650965688 2.3006432224047 2.51462416415125 -4.05435558891434 2.68992637501071 10.4386824123601 -2.93507248815424 4.0015286402877 -6.3244863543027 -2.75233551665135 2.91936329047374 -0.894868467073367
0.212251038993124 -2.8841698677615 1.42361325086688 4.27047728345 -1.5885926607738 6.94638630830765 1.85034435864851 0.0385875576816477 -5.96137513324406 -1.80045032155606 4.59972247349492 -2.81185351329112 -2.79901682822257 1.86156013440904 -1.20654573602738
-0.458005780804783 2.47463935873892 2.35863905464954 -2.26019747689112 -1.77681652187279 -0.801483619133946 4.96676765884037 0.840015292270559 9.07098755055192 -1.90737119659111 -2.3217803466434 -2.29998817416458 -3.32709834094209 -2.04220078590698 -6.15944558616222
1.9285454443329 0.59751569094019 2.40422943853663 -9.28293663112299 1.16577960738252 -2.71795476915399 -1.1119024276847 2.82852364799992 -1.12128757581561 -11.8411020430511 -3.57451598777373 3.05190263086338 0.266024045407985 -5.73181016823837 4.3191285847719
-4.29512102594585 -4.81465725689301 2.72389601891115 10.4567299976198 2.87196229579918 -4.90886024713205 2.0639072377753 -3.39958313273799 3.67525235762922 -1.94749164274409 -3.31529037932737 -5.82508068078294 -5.44890950165707 2.80287292896648 -5.22839430252062
-1.24133350251794 -6.65481751806268 -1.12756132763266 -3.41570044241824 4.8658822723946 -0.778228720438017 -3.02379236223328 -6.25423829100593 5.91128070088488 0.0448981492626313 -4.01369539891448 5.15341331538629 -1.65827650259662 -1.70848131076424 2.57810507915087
4.1055051954843 -1.91773047710724 -4.61838090046938 1.61265679028795 -4.76216123282485 -0.00181239518474642 4.60906174713572 -2.0689249517316 -3.07137741876319 1.40201610847615 0.597852029174278 4.00228449474486 0.296723562809964 2.33528270958249 5.68203327819475
0.571120000069158 -0.806838721594284 -5.7616417085041 3.69129073758094 -3.01898847668515 -2.03039640733749 -5.29483894633397 9.33981953492737 -0.980715911256326 0.851084778263139 -2.046532943073 -1.96928354196828 2.6280601021544 -4.10058112337348 -2.88183963623684
-2.24418619393059 -4.88189698354822 -2.68087571888009 -5.76001336523546 2.62745135812352 3.3539861310423 2.81144241387126 7.66778761546987 3.15627961995333 -5.97000142691107 0.512269521118438 -5.55419600485954 -3.9275612943883 -2.31464361082168 -7.9671132787965
0.641683845727211 -1.09204398317406 -1.99074119666861 7.13493362979765 -2.25111175556438 3.40996803383703 1.79892308510445 -4.66350051821524 5.99551552965316 3.07399267306889 -5.4273201809286 -7.39734416688096 -2.61952246416672 6.96155489690923 -4.8611683020661
-1.5875098528392 0.826102318266066 -1.32562540854709 5.99551458151024 -3.87405433039191 1.19576906142214 7.76237038234198 3.84188165405659 4.08096698796541 1.57907688799014 -2.46579638984707 -5.22773144940803 -2.25565439963313 -4.11675140528956 -4.56089771447651
-2.00624114942734 -0.471742636970425 -0.205746918104477 9.654450106738 5.5266389285339 7.75315264573291 2.63842697464401 0.12240175821715 -3.09656762370134 2.80564881721696 -4.34033106126583 -0.956813838505734 1.73625011490174 0.801584878722721 -2.53092101744319
1.42511306235078 -4.17249047989289 0.22231824202053 -7.79839868157927 0.974953717930194 -2.61876917847065 -3.60429789065048 -3.0772857786716 -3.62464105174105 -1.36981718735635 -0.621144562683038 -0.0767060786653198 1.09423738823925 -4.73301657801874 2.25196139342077
1.93806301661437 -3.87796185336198 -2.88219458469914 -0.458363332548529 -2.63200487705348 0.00291197151350264 -1.61869284038859 -3.29836899293917 -0.791588988071503 4.91698807191424 -1.61912421017642 -3.88109020212955 -0.147520758660944 4.5343506441796 -5.45135058610745
-1.47614214144821 -1.94501070644153 2.88605456151331 -5.27590157823349 -0.549016334858028 4.12263499850737 1.56825737233748 -1.25705661171337 8.00004770762951 -2.25469756380551 -4.05077864075331 -3.46427434820359 -0.148987517599084 -1.97640912583165 -2.44659543592007
