x1 x2 x3 x4 x5 x6 x7 x8 x9 x10 x11 x12 x13 x14 x15 x16 x17 x18 x19 x20
0.62821532825885 -1.5506528715588 -4.93294205496893 -3.42189600709355 -7.37919235937184 0.0215432314368624 2.13206170421871 3.25895083249028 -5.96577848309635 1.79528396386953 -3.90885816630436 -0.178826792536366 2.7376901423638 -2.51602903524506 -2.14288247957562 3.27570953859795 -2.40152856895959 1.89375912497583 4.07088645078033 3.98306689113057
5.81737347428307 0.261143117753945 -4.74919242932208 -0.939645237767383 -9.28915357587116 0.565940496566483 -0.114869453377465 3.15110930668547 -5.36513786185966 0.76309095783934 3.54054341167632 3.95546650992352 -0.640333643002752 5.91191255274594 -5.80171175084665 2.09004381634966 -3.64127045554922 0.296518728259071 -10.1066043246652 5.74940964571581
-1.94967457073306 -0.643676244592845 4.64265207428682 1.57190664299672 3.20841300946968 0.270110256144736 6.7439458967208 0.275187182354936 -0.610813830279638 6.76098551045992 -8.22364928084024 4.10157550900676 2.84493444033182 -1.9066026753311 1.25669773752443 -6.79137268980758 2.88489219399866 1.58198276351085 -7.04715334966978 5.06933721920649
-4.49600668303272 -12.2020632945676 -1.74407855798718 -0.357670827906868 -2.54554349213045 0.0283617790575842 -6.07396277257985 0.831045111451395 -1.27970333617183 -3.48644553145426 -8.24918451566955 5.15736709259116 -2.90856410041623 -5.6060880104346 -0.563738467934874 -5.12536965673692 -3.35589382621406 0.130319653682042 -3.58604139465435 -9.05864690322592
6.97144798095126 -2.99730087725961 -3.9072348346626 0.95299847744704 -1.8717226845917 -0.224443915628139 8.5160368815869 -2.24579118495926 -0.976856185150591 -1.77765085442531 6.35715296009844 -7.32259995606395 2.67693388116311 6.51127677444198 1.17237711643713 2.86557669524649 -4.623840471861 1.5592633006439 1.31642485429587 1.60917917285497
10.4971841309373 -8.70822953654218 -2.37694568745242 -1.39594970023601 -2.13066397656555 -3.1498107412191 -4.54044665105171 4.6893714470822 -6.02296973169407 -4.68857929560207 -1.51444204967443 4.20139454554872 -2.80433696751658 -5.12167948628847 -1.73612815265234 -15.939408081336 -2.68541643378625 1.58719908380165 0.772800328277332 6.21479699202836
3.22159120137275 10.4542972857391 1.96828541312062 3.34856653250462 5.13030058858274 0.512337324368923 -1.8013448349931 1.9228876562896 2.66696235943387 3.51879966722957 -0.200593808903033 -4.73386593025357 0.288578238268819 6.38159123631622 1.28395276918386 8.36415606124759 1.23015482580125 3.11707093167239 0.190555799128323 -0.204040451581245
0.94131752696486 1.89764399309782 4.87517472878378 -1.81146728199382 4.1549349905718 -3.16046356317259 -6.7174101301316 1.08836847742612 8.06242234877827 0.638430701513841 0.813447008716081 -4.76918230152937 0.072023996917125 -4.16236243315588 1.7427041907076 -13.7634208338489 5.09786548600615 2.19364692139539 -4.53840258096338 4.83698892399677
-2.34779010807127 -1.29465104344271 0.0296590539169719 1.30157749933295 -0.195767743589316 3.71958337920582 -1.35125342638063 1.15637548981054 0.176045268174559 3.26479610126904 4.12411214399186 -2.03937824351706 1.55833521007497 -0.0116853668150877 -1.17805367151345 5.79514065222174 4.85564788204289 -0.220380124590535 -3.11598606533473 -2.01050855207856
-3.00055788882182 -2.93708698839509 -2.89946890458142 -1.15665094201063 -4.96559002950974 0.223557637345265 -4.57399828011308 -1.29266662136078 -1.08052740809906 -0.572766151760084 1.69436529403215 -3.86497394675785 -1.8989789767588 0.11797241957503 -2.37553529758974 7.81143458829418 -3.41398575766495 -2.99276355825728 8.16794781098908 -4.72505123057469
