x1 x2 x3 x4 x5 x6 x7 x8
-1.64247120824728 -1.78919275925275 1.78345756907551 -10.6751295240223 -5.45931717020323 10.9436527641503 0.306249936015642 3.85600762518848
-0.191617304502689 -1.82953012654329 -5.18391415768656 3.24908988077577 -2.15996225820193 -6.24346179995391 -1.1226362686875 -4.21005096829834
0.0110505412116215 0.443693935395643 -4.19182041724021 -1.8779365021936 -1.29610041190151 0.247744982299785 -1.60178265785175 -5.24066594803376
5.36020644931203 -0.363689469991747 4.7028906142755 6.64044866162864 1.90549630433233 -4.18664339114653 1.41174996383561 1.90634344883227
-0.434167363975778 4.5598892615655 3.7289941146356 3.19014810406696 1.98003377300551 -1.65084605427867 0.578338059483081 4.11051721353827
0.430498464121154 6.68062524779003 3.72744684722069 0.463146942673894 2.4164323526579 -3.36969238592032 2.05913254825568 2.14586281536756
-0.171896498370772 3.40945505240514 1.95586632095016 0.417785033005146 4.02292296633782 -4.40534962308898 0.656905908275966 4.2497089192567
-2.16986082785138 -5.32818608833277 5.53149748563025 6.33319010603116 4.91672468161294 0.532590160415224 -0.507231327978143 7.29339732570438
0.661025928697859 3.88008621531222 4.51766771846694 0.383234694953833 -1.02263298816983 -0.955453310858923 4.04243635450605 -0.934434188159067
0.404880191208156 4.45048822608687 5.31333706878504 -0.635892106537472 7.67845619145031 -0.107465592344787 2.7318343551661 2.47068869677798
0.236354560146483 3.94070632378719 3.75813473318999 -5.87309607188043 -1.35862576616074 3.6374284333295 -1.05969131120525 6.36280178975095
3.82694884390834 9.64523277168992 3.73370178081232 -3.82380237320915 -1.17352220955523 1.26014108445419 -0.104290715451567 7.01763828634859
1.81167951766729 9.84644695884499 -9.1328861863607 -11.7451484579121 -0.860082341816301 2.18286655506038 1.44665580336652 -4.38892802661336
-0.69758414531014 9.07518088320213 5.00666887829157 6.66097513583446 1.21293048440387 -3.5348395998397 -1.95157876782372 2.72625379860087
1.69448676732607 1.02350417120181 -5.1734155088586 2.09648507483507 0.905747770258899 -0.150839059512876 -0.618125190281956 -4.47878362712962
-1.52383118593777 1.6810605465875 -1.32709439252074 5.08464566949748 -1.21172843623615 -4.0164591179364 -4.9379022740126 -4.01499381616017
3.49279784204235 5.83220512744471 7.12637390363715 0.928715264714375 5.3008879179509 -1.77729997578982 -1.05510162805526 4.32152802711699
-1.42627151072053 5.82493924826961 -8.94199434711443 1.51340741185646 0.909277242723443 0.0735486595503628 5.32673748581527 -1.97185461601611
3.6774076471976 10.9914306101981 -9.52122878643707 -0.923664502083425 -0.726981799162301 -6.51271563436493 -3.73659166655805 -3.81028072773718
2.0444240660337 -1.38155502194476 -5.56986650931057 -4.48226983452654 -0.706649423927246 0.425673861386312 1.15844905540915 -5.91887009301246
1.7732417493569 5.50829097242779 -5.86943267033822 -0.147696101472397 1.19572465899435 2.08982413628031 -5.45790821413995 -5.36012902819374
0.693404496667376 -4.48947650165792 -9.06738130506116 1.20223072054584 -2.76868496385091 1.77474709951184 1.60579848909137 -5.76597949209512
-0.00403620314358052 -1.3523072408322 6.78037270621124 8.26981288115135 -1.56452509228367 -7.83077615602487 -1.15660521653971 5.16004359119636
-1.71129948296214 -6.74939807463642 4.12397803853632 -1.31615576481342 0.745646256901469 6.64280019276213 -0.0797236632601673 2.48573033918837
2.61988774596488 1.87629800677037 3.99207609482651 -7.93137775817855 3.19626677822223 1.76234021790877 2.34266328839742 4.10084747511879
0.489850547157519 -0.368246128092107 -6.80238103644168 9.89303724967676 0.598273459785551 -6.89345824485581 -1.1711229688698 -2.83084348508218
0.79980935478555 -0.848247453926396 -3.02746734037759 10.1331960076651 -0.651519283275687 -7.62930934574695 3.65073133204348 -3.30124495206903
2.57214470421033 -1.32339856337154 -4.97994520194616 -0.169624969781867 -1.32215949095155 1.7122225972523 6.58737029983805 -3.12278273319303
-0.698819784643156 -0.515920315162011 4.6950702097853 -3.13925362248566 5.17880160015257 -2.39785505984207 -0.879401076028022 4.74284903162701
-2.19713465065939 -0.694266955273217 6.39388897631501 -5.87397447038248 0.528536459312041 5.81299281934928 0.450434166735295 5.43327753913364
-0.292452535981904 6.84757067573147 -1.93716426622605 0.677504757990936 -0.273177114390144 -2.87059873476727 -4.45163731830137 -4.58195182956286
-1.48798971427755 2.57906258257616 7.28246199128926 -4.40180852164253 -1.77233751402632 2.07995685010264 0.341596184970188 2.85966154591245
0.503707199691925 8.36713782623153 6.87748499135065 -8.36489179646158 -1.63315241269535 -0.146124784954432 -0.16586884506317 1.33926707238659
-0.762963458309316 -3.49725274198057 3.13545399967203 -6.52782223304546 1.36114358163643 4.27465047051821 -1.11745647547075 2.97840275129496
3.2687881388192 2.96711853269466 -3.5783751455715 3.70983557470623 -1.38035362408024 -4.7830887925684 1.86278856450639 -2.19793989367801
3.05906901391576 -2.75335948741138 5.38285110596619 -5.29391063526095 0.417638500890456 3.4767266644543 -1.34772115627106 5.76342322754988
2.59239678002612 -2.57603495825188 3.12687275865569 -4.60339336374948 1.32013420280564 5.07639224062314 2.53256992945532 2.50857973154778
