x1 x2 x3
-11.4397566794159 3.63170750360103 9.22908832980293
-3.57701861012278 6.73615880533939 14.4591628295718
-1.16340216721266 15.0773001821681 8.83381781864991
14.1907936323282 11.000889761608 4.53601737671136
-2.06791526510696 -2.47056316466787 19.6970236621427
2.3304242835763 17.8245536121699 -11.942846804579
-7.69667698517948 9.37185769347526 0.906195710255766
2.09222508063561 12.7201735027202 7.33001157587431
-8.81074713318466 5.48032985717907 18.7291233446267
-3.79778950781633 -5.89227827693766 0.847600260152086
0.998517922417427 2.95209041567834 -2.18916397573344
16.0700996741156 11.8777794476582 2.85225109138807
1.42092255262677 13.7409118731981 5.34920646135146
3.29505082410326 13.9757437547257 0.469353869244663
1.3162117336478 18.5211066232489 -4.8458799919013
5.28469493146647 3.33366725772514 10.174791718867
2.26380258564046 12.6972628783889 10.5056199837722
-3.58208441550701 2.4268492524413 13.1273470351942
-1.64526724931527 1.30140467938761 10.0769167617417
5.73274863986689 11.9513374458667 7.37083469791746
-9.70996403286811 7.29613941876637 4.38848201037819
-1.09401322308096 10.2770557065105 11.6412252333692
1.03306967739553 14.9919190367503 -6.384379623446
-4.67120755359919 -2.95991609441935 13.1452151087788
4.53288798816259 2.60125292469061 0.743141835131459
1.76748080353274 7.87735342498007 4.51735375451015
1.23995734852711 13.926505030733 -6.99373906315952
4.27827821534832 0.351331087996294 5.69567098839293
5.29562423851447 0.289971736256437 11.6679326099814
-2.08209008067514 15.1931942756666 0.266364932826795
14.4123424802624 10.5586625749605 -7.74996023494368
-5.54183968016444 6.37022204335195 -2.26039602165219
-10.0985238423047 6.45900689496167 4.51469487468836
-7.48808555244974 11.997130743523 9.89598903071481
-4.39504231350286 -3.87646801699825 6.70197744167623
-2.01234759326793 8.01106329313486 6.95953183196919
-2.74361258359405 0.351386214848715 1.01216924799124
4.42066435921665 2.43356393962336 14.2721135982017
-6.48855220035602 6.32938877158802 11.8700523150331
14.6017208147399 15.0468734695355 -1.35852204283006
10.7732319987474 10.0588534556333 -2.80327586609958
14.1219472127633 12.9668292344446 8.88380587618916
10.7979781083101 11.0477246322832 21.6729237152407
13.8609800688683 10.8928205327876 2.20789113526722
-4.41601064528374 -2.88197554715498 0.408771679429897
-5.32034172130615 -1.56570761546147 10.6269365218283
-2.81722766864608 -2.55105480983589 -1.82548714731797
-5.21276151941067 14.0258310913692 3.58051367753472
5.60850829384997 21.3254063387319 5.23552712553153
8.04052482435591 12.6277318436609 13.0529380662464
-6.40694160104309 -5.27405791672042 6.59760245493897
0.690276704688679 8.70474382423155 -0.289399021702349
-4.3323797090623 -7.94738891802999 -12.9303128769079
4.35662037965813 -0.385854601563294 6.9614459673167
-0.571136225652766 15.2467383729906 6.07224008165327
-7.36452306877818 9.58567558246417 5.72698195073976
11.2249681038576 9.13642242110215 0.843771463193697
11.1033807239145 12.4539238008833 13.7043502437702
10.5634030979636 10.94933578928 -1.29709706621208
-5.68206761281576 -2.4179668050517 7.88214019691885
15.5735416835499 15.2652532539275 0.601814836398109
-5.03425070904233 -0.76485905685947 5.57274693198716
5.20140626636505 3.03659485325563 18.1154139794884
-1.77188293839865 11.7297213436316 4.37583584278886
-5.28084300118232 12.5442711942128 1.61224996393819
-4.13621851706356 5.75549322790769 -6.11995981794406
15.8207737364112 11.9414371487893 8.89949689166724
9.96392933656251 4.41145150249448 4.13246248411791
11.1027981471208 11.2509600906598 7.64462364173887
14.131816293021 12.8093883711468 1.31063004509849
9.8135896880555 13.8075984222097 4.22192268739263
-0.2434453224701 12.5677483778144 0.543823681648067
-3.3965451574334 -4.69919145439015 15.824721699468
-1.62880285395534 7.04143301667354 9.81138914863145
-2.36321931463916 -0.885216089796208 17.4730796879578
14.6587064939805 12.0581824797175 13.1779477536704
-11.8992813679806 1.81347968772389 -4.28575504524818
-2.2696981698177 -5.80669985340374 6.19689454651584
-0.243960108125908 19.7033670818448 8.50313524066299
-1.50650343677577 -6.10332769533394 0.639894931336839
-3.18616161799835 -7.94996120913201 -3.74822709083871
2.29797461248758 6.84259160759021 18.833317560142
-8.43050280579788 8.43447738550933 5.1937232986191
4.44288160891292 -2.48792413904424 7.77184615572521
