x1 x2 x3 x4 x5 x6 x7 x8 x9 x10 x11 x12 x13 x14 x15 x16 x17 x18 x19 x20
3.15836928686698 4.80188234977911 5.99744821833363 -2.92863927283947 9.02220000333988 0.0873368049182819 6.17335882705959 4.80161166421502 -5.26989487094623 4.78534559108006 -0.419695772767912 -1.98316806819852 3.66508510885373 7.86711399309752 2.73944588300315 2.41757685994886 4.36994135817171 -14.2304536133515 3.58449156497953 2.03590887185105
3.68102599704664 -1.81116101327879 0.426836347397885 4.10551279872662 -11.2198266223124 1.22037924967048 5.95690969674666 7.19528863449503 3.61600225673632 -3.58633591742017 4.03779248678456 2.03645567768938 3.04825478290586 2.08000551700604 13.0979451692448 -3.88441890086997 7.39035443194865 -6.02410499777813 2.42964097367993 4.45669408547891
3.93348259944139 8.45355775777335 -0.411369459881721 2.19463713198591 2.56693736229512 5.3301213070667 -3.77440566379111 1.32661340353578 3.70186435453981 8.19558380354759 -0.709565661213179 3.99064698822876 4.79057513797781 7.07072396236162 6.91941112905341 1.93050724939799 5.25080005370254 -12.7005962806839 3.3078838295311 1.92668578648681
2.38969171362666 3.62950727899029 2.44576901148416 1.51188108259055 1.58631721011343 6.71929107847161 5.37463763455965 7.62056673881932 5.9820334341809 -3.94021500526369 1.91411377820772 1.82598574476646 4.8272861135086 -2.28213024685694 0.169878201953022 -16.1379877454256 -6.74193420313489 3.00307212382988 4.63326022828621 -2.9223067992032
3.82580131307166 3.4412451859716 -1.23606691110057 0.740305871612696 6.08189635070845 2.24349038406297 3.83201757778777 4.1411108832275 9.29467136318683 2.35009610008964 1.31163545211339 6.75438776309243 6.84906625916611 2.22306033598649 1.17847967686051 1.87726361351815 5.5370833015465 11.7951816715461 4.77578698375589 -0.475346510729377
2.4395644395285 4.75955970807102 3.50706254247973 1.40652220964933 6.93955115451322 -6.1735342254455 -0.480405192493815 11.1386831675265 2.94710632873598 0.461534729991717 -1.9408939932811 3.643671773127 11.9039048855502 -2.86465612570059 11.7507754305943 -0.0987678986477127 -12.8984498243405 6.74799235842206 -3.00068197310995 -1.86304453633043
3.89876122416021 14.9217910735494 -1.41689188788604 1.74383822814838 2.38608732161075 -8.79384896121349 5.36569312843503 5.88903225648296 3.72004243809542 7.02310892928617 -1.55408622550824 4.29538546221427 6.96244781368156 1.99534802541148 6.8114663877113 -7.31377848358682 0.743651662330245 4.67296403504337 -0.318544800446119 -10.5107157493186
-3.84022564820509 -4.55277293262126 1.09439387991477 0.318721129366663 4.0531092395245 3.16040061410054 -4.59963134750113 -2.16057061779916 4.19014467818305 -3.90445625685567 -0.846761416920863 0.863738255877309 -7.27471712236851 0.267179225326173 5.32851251223196 -4.99520686577534 -5.8665647791008 -3.57330791215352 -3.32405324366852 -4.99096245657575
3.853535465906 -8.75994660180544 5.98911625542315 -4.41335243958345 5.29405266511929 5.94443379781346 1.83743517573114 8.43693433872626 4.18292024908721 4.91422606105881 4.21383652871407 6.20739755996128 7.58348023596353 3.94097989762999 -0.272319539890885 4.72324849697504 5.727693753111 8.45052280250001 1.33252585788938 5.63414350490485
5.05023777264455 -1.94983253773733 0.276248066157181 2.02922201659006 7.08962100225446 -3.79363766038123 7.94226228544587 1.43224031759623 5.82737916093952 -1.51405275697304 -0.540326910449559 7.25740306071422 5.55877141845584 1.23468514834974 5.45287839865373 -3.76202863258586 -4.61951379422307 12.7792965210563 2.43843538476864 -19.6814433961628
3.0584774392288 14.9761500022845 -2.62566184515226 -0.7725154272603 5.43408461106766 -3.36490756246288 6.74517764240393 6.55327706374223 10.6753082785599 3.2541595242189 3.19912493264559 0.158600409420057 3.12004661768282 4.18860614068892 -0.0265859732320268 0.352455927310879 6.04799329473105 3.83583598624898 1.3364109783852 2.81982033666756
4.19946582210088 -0.358770373587521 -0.433058244016159 3.57315145103148 -3.53682158347717 5.00687408410306 1.11894641722168 -0.0958199648234834 14.4826232238928 -8.36084607060221 -0.110693491113879 1.79808505024484 5.51365860322329 6.5640363003077 -2.12584212125287 -1.91821084531199 -15.1350969013116 -1.76081903095894 3.59825330193442 -0.702723764206731
-1.83033378033432 9.68231302541837 2.33291552548187 3.0017597128329 9.16479766232674 1.48934893893599 0.368935743080752 2.29587205364608 11.8948590264842 -2.29773089243344 0.268226622331229 4.45138057953315 7.2175852891826 -2.04596204817795 9.96848913872275 0.247363591378983 -9.6669038214124 8.43581306568567 1.7768866161792 -15.2573923440066
0.906960164669246 2.98198584424497 0.212314343330433 2.03379628577167 6.35522899490485 11.6261883917189 2.96451601779133 2.23024795110425 4.73536447540832 1.79359136742098 4.19004503825221 6.39108673379985 7.43307427756928 4.10593786347033 8.70970569774534 2.57830649792416 -3.67759000974082 -5.73127706991313 -0.533489475480005 -14.8896534783573
-4.54335653874596 7.90067296968534 4.50976036739773 -2.24576770700936 7.11099102765346 11.7554048527293 4.99987756301282 -4.68530180793444 5.74389865772934 6.0370627890381 -4.9374007788448 0.0134550074937816 -10.0096269706676 -0.885616709895508 -0.459584498362459 1.74141872022858 -5.05939208397332 -0.0963829110503995 -4.42859558832658 -3.74094410597924
4.22962496620718 3.17802153256009 -1.01573476295596 -0.133305733367344 -0.0449080036577492 2.22425346175706 9.22292800965988 5.04878000683517 2.55787102272818 2.8531891990712 2.00325017211984 3.22074391407028 2.15673747946066 1.96994200466044 1.22964133358782 -2.66841303125247 4.83684721142858 9.52983850575465 1.91473518608009 1.07026808567444
-9.70522467199507 5.85953156092793 0.102313163877818 0.365966230099242 25.3355605468394 -1.86465258562543 5.3738549436546 -4.06905977640208 8.6295039399598 -6.08511760129956 1.46294644649898 3.80417661441462 -3.5867056571112 -1.84340287616119 -5.30229216864202 -1.62666668136793 -6.33713390487401 7.02543924733948 -2.73676992101774 -1.51327309002451
-0.859513835772889 4.30432993905252 2.99761364113253 0.750965354037214 4.04748519363828 2.46410313828864 11.9474202475166 8.26538405408384 7.23497745802781 2.26623670187653 0.207420536614615 1.60174499868434 5.4748529019792 -2.84672955976637 9.24038235481545 0.177141506771901 -11.868683900852 2.5335035999777 1.34675775893474 -0.482037533057944
-1.74863126486594 13.3373323252323 1.55877875826828 2.30635953639497 8.51462507105566 3.51658111260646 0.750077843251201 -2.7487484937322 11.3655605332105 8.44406580172364 -7.17908538746646 5.5424628707462 -8.26193431663524 -4.51126401669589 -0.348380568092713 -5.26033222745373 -10.6643982561418 -1.72864716535333 -10.0499756664327 -5.17168395345708
