x1 x2 x3 x4 x5 x6 x7 x8 x9 x10
-3.98690062664799 -0.0979549816624922 -1.33906825608591 -1.34777724488671 -1.67612615282676 0.292853348588847 -6.27164549503054 -2.95723116148118 -1.29919977438769 -1.48173217714049
2.24836937219625 7.34654362017636 1.01441285181981 8.10245105818377 -0.536114895901578 2.83656713608877 0.327163850965676 -0.0369959972671372 4.53791983063294 2.48981721427444
1.64977007008734 2.0584927995839 -0.732151744522118 -0.314807497464602 -0.298212824433137 -0.924352823034863 2.62387196949936 -2.99917511046477 -0.998088696246269 0.717040399310518
2.18844143545072 3.46659716792531 -1.62572254709192 -2.80971509073977 0.273756734121522 -2.04791655964212 -0.0559198707581063 -0.704374012406353 0.35108415750848 -0.367665322244098
-0.337932856151804 -0.677620834905434 -1.7963289068107 -1.98879979708567 1.24504405039995 -6.49742079107027 1.7695321740036 -0.752118674484944 1.61720969614725 -4.31687515198339
0.523005499833841 1.98055039514809 -1.40684131089637 -0.224831617421121 0.30120510426582 -0.933763954463173 -4.77410281691566 2.0948386956493 -4.08817803678735 -1.36682377245819
0.184005816362425 1.88615917502738 1.42474332092172 -1.47725204520323 2.95682758167305 0.100367546069872 2.89574325297844 -1.12050955062718 1.18507557529244 -8.27243178433832
1.89422269405063 -2.58334674477758 3.18058101663297 -1.28514730572983 0.527952635823035 -0.207480581917058 1.51655804171512 1.37315664525327 -1.79016868226832 -4.85789531121402
3.67639325216227 2.97116423725286 -3.62094787635292 -1.62347970708134 -2.93535633746362 -3.82374293586632 -3.76533119847077 -6.51513226113179 1.28199786666055 -2.61538290286006
-0.118469457430537 -2.70058694632106 1.69331463878526 3.41111895948802 -2.06757484194994 -2.89126756898002 3.91262154657794 7.23059993379698 -2.29324886951884 -5.08742292988897
1.42024447924714 -4.01612316467492 1.48297598696927 4.10505645480312 1.63532150181525 -0.281348096263286 3.94224900365721 2.56932128126418 3.08698592453236 1.55317744229024
1.19263396734267 -0.454363373985082 0.530515817017007 3.16672034911436 2.9028799469477 2.97769936944058 -3.88175511570211 -2.03423870261461 2.58295631130753 -1.5344025198535
-0.679645959104372 5.45717143061487 -2.96256043319088 -0.521055899629779 -1.92394931176722 0.753855897835694 -5.43834178299864 -3.17096972521923 4.51061448759893 -2.71904125391098
0.36835167665874 -1.79253195228583 1.42608449724546 -2.25074280455696 -3.00923764578881 1.93288922994898 2.53626055688654 1.99916093973696 2.12478923531112 1.33825173675782
1.71871694939068 -4.46105840675752 2.18927288455038 -0.311730983738423 -1.99195964757418 -3.36306677316375 0.27159753822606 4.97144603941557 -3.33126659255863 -1.7318136275353
3.74124016179833 1.1831919745243 0.105787754954882 4.35617760066116 -5.78179165771035 1.45686577686743 1.09764782583451 -2.41841279221411 1.08915091145168 1.35568838044058
-3.06117151980688 1.85859527776119 0.577882598476323 1.03284437883437 0.738931463955552 -0.0245697137920351 4.30476805992717 3.835770088537 -1.74535079295432 -6.10034869730565
0.792536938242648 -1.91588648931801 -2.7667404887297 -2.03577580148558 -2.57050343210838 -1.79116857439597 0.0548813749559833 2.24888078694763 -1.58581564988936 -0.582862486186408
1.70574183727674 -1.86021302863337 2.77200020924637 5.27577037859151 2.05328743468072 0.770351267924238 3.25580253390858 -1.67738394629672 1.10113183064211 -0.897635928827965
-1.92283300566569 -1.07030427622109 -1.15034969454303 -1.67016132340837 0.436853009800184 -3.22351072837082 0.909137685461809 2.68881142902228 -0.141836649345653 0.388444931943557
-3.49169893798622 3.21061681963597 1.5617847139174 0.578415820466641 1.53267580963673 -2.2004829430039 -5.13217246641652 3.4265760923896 1.37490565056632 -10.3274698348533
-4.1510970113883 -4.32766492968242 -3.62060105661367 -2.99791164923735 -2.21961375839647 0.308754623341494 -0.35233596691683 -3.88217868569103 -1.75217787498042 -0.481951192826794
1.74600118139635 -6.36089395516611 5.19129984769958 4.04662690735465 -3.94202478388414 -1.57499870504686 1.40710820534042 5.62513305288573 4.14286069833313 -0.221757666869869
0.364419844647331 -1.21813327862286 -1.76342713441102 -0.976264353593588 0.380482365457295 3.65485150574157 -3.31207577329825 -0.886526179411478 -0.309774184058652 -1.91247690121165
1.23251972208517 3.39939161784798 5.28159402413302 5.55811066222141 1.61211342182531 0.35582404520693 -0.816785113823435 0.0869380019407742 1.91262644955043 2.40925099424062
4.24054086859354 -1.06057849589899 6.82463032567323 -0.177073179315878 0.165907531536247 2.42725683420688 1.55200382717294 1.27560719205201 2.06908538842857 -9.70988997883072
-4.87386510777651 2.72142447048496 -3.7265936571035 0.0294392474967409 -6.50880660390915 -0.463493138960599 -0.259374575379358 -2.09915641173764 0.116870693980556 -0.3960617468911
-3.37298133947764 -3.16815388801073 -2.02140924729151 0.581797528192371 0.417663703972885 1.82251672697986 -3.01372198729782 -5.5705267497897 -1.86477675623671 -3.00631368794001
4.43168071972753 0.137563365373756 -1.07480864868456 6.69530638318531 0.0738348400336754 8.75646484628826 0.92005716433183 0.739594989487494 -0.124111518304494 -5.08465582158534
5.63846370434957 -4.215006781125 0.126665735277077 -2.31945828147941 -2.3131418856434 -0.249556021391206 3.87053378632587 9.7530729413854 -3.02422017153054 -5.81868405444499
-0.6258950232972 0.460663217938426 0.280843178184002 -2.65296544793422 -0.717061400409706 -1.0582418136901 -4.01142734502169 6.26975849580568 -1.41390905697319 -4.46910447365601
2.08933185426603 1.8800272391626 1.92190523087544 1.27690709953175 0.561395230712012 -0.132977168118494 2.25384273233718 2.4702938660371 4.06854393333972 2.92748551135137
-2.52760505239831 3.02062452650375 -0.765667913427096 2.42152066844675 2.69901508793536 0.697349846425031 -4.06232725765229 -4.72529211028836 1.42083103161187 1.33395352227458
1.66887631345011 1.68612065051919 0.882548257490623 -0.565185208900722 0.541409583321071 4.24494136226325 -1.9437594122954 -5.47221806711459 4.01923451182528 -1.65988170845088
-1.09021683553498 -1.97263382031303 -0.680274332035374 0.235358843498081 -4.825740209327 -3.28880772504252 -4.27971147347149 -2.57355187098105 -3.99081412385173 -4.36530685913509
8.09033284057431 -4.00793428138868 2.55587182085083 -8.21953974374253 2.66284545258285 0.288208603221164 -5.00555271185808 6.72809922443513 -2.63220326141264 -5.20396652796187
1.69822963192171 1.3348669990485 -2.64094590350881 -5.48115609408628 -3.86098075390852 -2.28375987883443 -5.15894472325013 -1.2137844611478 -0.841157300811585 0.0810501214910813
4.2317448657923 -0.554856552828855 -1.28894163220887 -2.7101854680653 0.542983847636976 1.74293789937553 -5.78987742392122 -6.11120178769757 0.0680546146744913 -2.19888155075149
-3.51762995110519 0.801226991369556 0.416658484943196 -3.56851807004827 0.133905520821601 -2.81660748108627 -3.04349281838992 1.03936840126921 0.884872472607378 -0.466353346938304
