x1 x2
1.67000325718044 -5.07135605136418
9.28464616690989 -8.08389972063715
-5.90201328647358 -5.61346391736158
0.228120832285927 -1.77791941193307
5.20777129274291 -7.92698088893041
-7.21761191235163 -6.57049859298063
-8.41901173631845 -5.66535442988353
8.49977633640719 -12.0164466479883
4.55384791676378 -1.11824076127691
-1.574743317781 -5.32682811893835
6.6469022993249 -5.93038675818436
-1.45496860005637 0.194004497015856
-3.55812297240734 -5.81580086667494
5.09933699503492 0.140678491813731
3.05187814317682 5.43285836556866
4.86151089079396 -10.7976560645248
3.86765523965911 5.27288949190922
9.92978139324665 -6.03952728584425
7.2412753914185 -3.86962637978284
3.29979016123683 2.71019268764865
8.34662506250102 -7.07890323571871
3.77258543958631 1.82505726448857
4.26131657217861 4.71766158446629
6.51983630391147 -7.3712026045633
3.76553509352872 5.30027164325334
7.10127428539682 -5.09486159165473
5.91267864963473 8.18002058830417
2.44851312925714 -10.9251134137644
-6.93173234766717 -1.00904410354025
-4.85552825236913 -4.57470510088563
-1.46587177173026 -3.65205743599368
4.72922259721151 -4.42305996059119
2.94908482632334 4.28245048231553
5.21655239629164 4.63558729008614
4.31211598793551 -8.08192368690437
5.44498889313185 9.4765644509829
2.97936054101224 2.76252354049221
4.23334234483209 -0.416806221078871
4.34077569359016 4.88677924928593
-0.0334343788067955 1.38334748990431
7.16340855021766 -8.67264498916392
3.55648222845848 3.06686149918138
4.48535398674515 -2.6433188370241
1.46539646832542 6.36641250153224
-6.24021049761656 -1.61812810487039
4.48359792021081 -8.06523389576161
7.02053305058944 -5.38607104850298
3.45774961761035 6.08810307607476
-6.66587294823925 -5.59022176842101
3.8403056521971 -8.66590921044403
-5.02475062103033 -1.52768980169314
-4.11223053505556 -2.24418291867509
3.8336165601546 4.14322958337346
0.44697397097191 0.697853044040365
9.23142599672682 -9.10475833906138
5.95709833588394 2.68896525220937
3.21463776858436 6.63710668753018
8.94606041791876 -9.36778859482121
5.11134416794212 -7.42493890705085
0.317208991376766 -3.27057765885477
-3.57667292666786 1.61368895317383
4.65750125650093 5.97542075977078
3.94370875509675 6.25477577143162
-1.6457467954835 -4.23282459853163
7.66659364451243 -9.76508831500581
3.12082999472339 -5.81040275166026
3.64485890331293 -4.940484024649
-3.02780878187016 -1.82978103024238
2.87045490108463 8.29109447037227
2.46268471504435 -4.45206424830575
6.70755466335892 -1.96837191280139
8.13733448677111 -3.217727391522
4.99211505396119 3.60705190809473
5.00801911315173 4.27264007851536
3.45324559764162 2.96840317770687
3.52970254058442 0.474518077322337
4.47855202608878 5.17638420425588
-2.42323763876195 -6.03609679253447
3.11406016600417 2.48560759274092
4.55899376737427 -11.2518839915362
1.60523637903639 -8.03787198212725
-0.627786798299064 -6.90371183369438
-4.98607023853187 2.6702949093917
-4.77783023608636 -6.21706650154739
5.0823065650494 5.63294104752091
3.54718234484001 2.63487450715033
-7.79459606091828 -1.67266684301106
-1.32790488596418 -4.42861230489132
3.04343941910052 6.02829713814552
4.83995612475063 -5.00288767965775
-7.71063437964614 -5.99237062071431
8.2183318694988 -2.34812295796532
2.86375142629904 6.28029286080655
4.61963418734989 -0.184562059808128
4.96950586684043 2.42049317894357
-4.60033228241198 -3.58981725252883
4.94318463206873 -7.62429196876394
2.49909953833384 5.91001764366984
8.00622558046973 -8.42579489000145
-2.55888050686628 -5.61160532939006
5.47463581879358 -2.96299193070595
-4.47881469800379 -7.01252035217223
-2.85235668338685 -4.32829100273876
7.68731788377295 -6.28267385388385
-5.28653968336674 -2.8729054010163
5.13100305425462 3.1218389618031
0.17719185191134 -8.07757241138582
5.41546203228148 -7.62970680942676
2.75935589070681 2.10973972297359
3.37595807958483 -7.26393641288618
7.18325103392983 -5.31626311222564
0.641262934738521 -8.40915623477827
3.50649647921116 6.70251300343873
2.47204488855056 0.721812958953606
-2.94317047897463 -2.6278555780675
2.64236842171471 -0.133743894225642
-4.47875201029529 -2.22653006118596
-2.46434348161309 -4.762783024682
0.76130805616146 -4.56947309993972
-2.48793918764798 -4.76599516826876
-5.21832420285033 -1.49041362384019
-7.94726813762539 -5.70943046395799
10.6199747495523 -3.06365188183085
-5.70196468075595 -6.34679639467921
7.19727279313491 -2.9584125662558
9.63736566754392 -3.21633888481004
5.83388020774407 -3.35245418835464
6.35395538572251 -4.9409738880199
3.90417155048106 3.15753765390239
-1.47325938788186 -1.09476641171631
-6.6550646210787 -6.89202837419622
-6.34829356193856 -2.93878955409575
-3.62463590812192 -5.74600136783746
3.81888058925107 -4.15123990142882
7.7678152903081 -2.60221171012805
8.18404912938167 -7.73653404929198
2.62796070703089 -7.82611392685737
7.73420627129867 -11.7550786183134
8.59334158463369 -3.19570474913507
-9.00429401763041 -4.37079738738871
5.17209627013776 5.64991890333375
-5.73742533984623 -2.87575954180639
3.67114283286719 5.09246429337099
3.79269293397252 7.97406982350947
1.95430078686798 5.04674789272612
-0.182297206615923 -4.40362238625595
-6.84950786163368 -3.35845374631133
-4.8541081955858 1.04018440046114
3.22971272787973 -0.200529995055912
3.62856028278378 -11.0434116195491
