x1 x2 x3 x4 x5
2.21884561415428 4.29257525997077 3.96644180410212 -1.1335182651964 -0.338890405233132
0.480633949642845 -2.06169113561386 4.23775076611235 1.53121806199071 4.04682513085362
1.16981657499092 1.47024168370383 1.70066820858766 2.656664613482 1.46467795029781
2.19311259990937 0.470387137931451 -2.32827072534182 1.67319123849508 3.68437515565138
1.01722322212616 -1.53755025009822 -1.95917970991649 5.46643375902324 -1.02877878834614
1.28108215249022 2.56852738692849 -5.74498408572523 2.10774868653899 -3.68197883321062
0.764784395053115 -1.23785625073575 2.44804257415147 -3.63174965765547 0.61193416366518
-1.90794967934298 2.7194505646581 -1.55849916539348 3.50271783995894 -0.243922355624898
-1.24188827967168 -0.888558732375999 -1.86145866665835 0.101520905387811 1.41617578768758
1.09224641819766 -0.348382864047509 -5.73329232716913 -4.36272335571278 -4.40457008660773
-2.2319215469732 4.07233442978378 2.80827584741771 -0.0651517862859683 1.70880690215381
2.87934393296079 4.45443489433432 5.39592772034058 1.56100174435225 3.32852579809998
2.02275359819103 3.87257984161068 5.33320038100073 2.82441083879607 1.86835424027464
-0.877521753747596 -4.26570628506831 4.22315054730492 1.66057052399135 2.85787812390321
-3.21756951932644 3.01059148342339 -1.42675910022188 0.307384190340702 0.265737230862136
0.524809929593735 0.878867471126142 5.6733752310264 -2.39187806281143 -0.480910803873745
0.0669114232898982 -4.34348597616357 3.82404349289498 0.972694092510587 2.41974355255473
-0.53996681155521 -0.868758922495454 -3.78957079431694 -2.65567874300181 -1.48148068560382
-1.51848256638695 3.83301323808375 9.44685142291414 0.82048551098437 0.408777491605145
1.38207649662177 -0.0177939233138931 3.94714541624493 2.72607112745638 3.68250544627416
4.24025763413142 3.06262139350404 -4.65963292996928 0.35891950049336 -0.449030437730476
-1.34021231911484 1.75294728025649 3.93120897144026 3.824545857106 2.49727041917458
0.949676739494045 -1.11900321981935 0.349009440830527 -3.63597547883522 -0.748423786291046
1.98145466684041 -2.21843627951071 -4.09771017973567 4.84485832395151 -2.55649057141007
2.03587003030927 -0.246528254414001 -0.927407789933989 -2.31038031209598 0.846318899842609
-0.415865422913274 0.168692430257089 -6.22465926462745 -0.718904158044764 -0.916025848006278
1.11523759161131 2.81984473710366 1.72045574928127 -2.94866849354556 0.757890236266447
-1.81157213881815 -1.99100139532403 -2.8601827500749 -1.25714461316469 -1.42782315799486
1.42693734931178 -3.17457124348487 -1.65416265544318 -3.00142587329331 2.5207405615434
-1.99265542103266 0.753052463144393 6.27822403188026 0.409792424067284 -1.92470214534954
-0.740124679383644 -0.976326778257057 1.97273521884317 -3.14327106691788 1.0293479868516
-1.17278851934139 -0.351662130183647 -1.81509711371244 -2.33246976083677 2.84956649068728
-0.487403625506932 -3.35618033037572 3.54748835949957 -2.92904142131598 -3.10493358838877
7.40059113293672 2.47629457356813 5.90846183089141 -4.66269813520219 2.50952761622334
-0.87556041123205 2.36579792275716 -0.300022039282806 -0.4360470505038 2.71708489697462
-0.240126455568811 -1.45521035728561 2.50929633533421 0.170435193703577 1.50243336407352
4.27688997183333 -0.824378104236249 -4.73638334516196 2.83901800079312 -2.91124754103262
-1.86217999328021 3.26777167382026 3.11372750097797 -3.35627588906544 -1.66086757003333
-2.33035839297935 1.22949431654496 2.8037339605586 -1.42342339731712 4.38037708968148
-0.730520463324304 -1.21696178325561 -0.3588886065793 0.61741194104217 2.10324751623436
-1.91901009705695 -0.663227272718549 2.91492903040377 -2.47812300944551 -0.30094752870371
-3.11485164355383 -1.68194223073527 3.69915885249461 1.55125891116774 -1.00961920144868
-0.949278014884958 1.07592018866319 -5.64176409253154 -0.643002682328802 -4.88317695933649
0.0209966420710405 1.0354569899411 5.28852950097299 -0.160483692824609 -1.58937801126791
1.30725454024416 -1.22048607070798 -1.23666899248489 -6.59525244033215 1.87576795806875
-0.175075402697656 -6.47051009324231 3.4632490340954 3.95537252432228 2.93251801827917
3.15024371827537 -2.06798753871876 -1.90065717865912 2.96199036064363 0.135713158894652
3.4226533032677 -1.33903464430822 5.77990826735882 0.40109500118244 2.01880491393398
2.20006917496233 0.481057092732629 -0.735282880625886 -5.45733433610252 4.52209886923521
-1.09014504850804 -2.16915606624371 -2.8926981149584 1.49177931365759 -2.69249254151982
2.30426891959905 0.397787829339404 -3.66520155947159 -2.49723158828329 -0.918067374667686
0.29981509960047 -2.75914087283322 -3.79032590574309 -4.8533734138856 0.00274248826519885
3.28371329698145 0.621010025184351 2.34454459841306 -3.94337753709037 1.24441820892879
1.3836478019474 -0.770818935810954 -0.924664080620891 -0.916482332045651 -1.38996534526032
-0.644489081141707 -0.0119765239555831 5.21224405250892 5.60955003892283 1.76618476800455
1.36304712385528 -3.62144333160578 -2.82009322961707 1.66558787777265 3.34497150023595
1.09827030350378 1.3696644912765 -5.6139850079438 -0.76816975860195 0.768718108321294
-2.50109097421341 0.529986355320176 -5.92558266704125 4.89325329496201 -2.93683134142743
1.34514830652983 3.20743525105047 1.04235600643635 -2.95235707754299 3.34189596443236
3.27825797224689 1.0571343306049 3.2891209389572 -0.754862645482751 1.30574172876304
-1.32703455354344 2.54501669780665 -2.83072788487866 3.45096204334096 -2.18672566899351
-0.160828193740993 0.882024642113066 2.21537204955086 -1.9610276087544 2.27516250801377
-0.639484714979968 0.714774458280049 2.67665577702544 -1.58191837890908 2.49653025186987
2.07570193144272 -1.81958337371909 -3.38313542973689 -3.09840320797781 -2.88671864054871
2.30019870753022 -0.842710994690225 -3.12145189549445 -3.39419643413709 -2.88730528659791
2.65840582168341 0.199500467109152 6.89247662126292 -4.23747356950067 1.08004076325008
0.823240967010506 -3.05986724251458 -4.25703803144632 1.3599201797309 -0.897206914420817
-0.611899105816888 0.422448237837477 2.85410988254959 -0.579699654406283 -2.20584985203528
1.97856331631615 2.3473179702903 -4.47820359116586 -0.764531079336229 -3.25738317286073
1.77116421127187 0.901151583036173 -3.54485180488419 -3.46060068510919 -2.59647522013865
1.10969424399885 -3.0044485688053 -0.857032561870704 -1.08464466292632 -0.957563209559571
-0.0863811389198403 2.31639085884972 -4.85635362823863 -1.49793202515214 -2.64221714578326
-0.174423973784126 0.683000001579934 -4.9661413213098 2.50867338271602 -2.24135884655483
2.18839034782273 -0.380636114695637 2.52224470720654 -0.685059095403183 1.35140076459968
-1.77019022184926 -0.413789841238534 -0.857806000624058 3.19012792692912 0.0994062902359233
-1.32870532041636 -0.0456835029681903 -1.71431924725499 0.319153533968437 -0.793169984539773
-6.45157178375565 1.51201658533423 -2.30255769105034 5.41272807538669 1.97335923530486
1.14951466760589 -1.44485474064115 -3.72293944753784 1.10144510257974 -2.68665398030566
0.363557123718529 0.348727579379066 -5.23331931882372 -3.84898925465886 -3.37137235432902
2.81533788417779 1.00603707257357 -3.56249155073506 2.57570491766839 -1.48768415026227
-1.55156166938338 -1.26297234862288 -2.45327333034326 3.82780539179274 -0.443494871818045
-4.43212043872281 1.59270596534503 4.55085751530575 1.41629517245441 -0.364556865892504
0.722170284786226 2.34014027871384 -1.37263833760206 -1.77445676121097 1.59110481625126
-3.96697114385724 3.32810581936478 -3.67743119295466 -1.70244670026075 -2.17191299362933
0.287148701634921 -0.405904797109749 -5.27811921916554 4.63350882335269 -3.24715495013115
