x1 x2 x3 x4 x5 x6 x7 x8 x9 x10 x11 x12
2.17603699736725 12.5236065781082 5.29333092305122 2.00040317979476 5.27673770761534 -0.43911222523843 -4.55826876798266 15.9562375844008 -0.0847603796661485 -4.17425194830611 6.348568304129 2.07115902439003
-13.0500186247883 10.2690592648963 10.0474801255822 4.26578690930699 12.3165000967395 -2.27238334408722 12.5140609818672 1.52411696071702 1.45196996925356 17.9598341089995 5.67758617564174 14.6052119000197
-3.62414916067568 -7.31309192737619 5.45271399975948 5.80279537981155 3.53993131759961 2.99918770782758 5.56781766627855 7.94956073426054 8.19444489738877 -2.29135956504559 3.04219910379947 5.65448547393355
7.15532731301507 7.0278712747406 0.353650267939127 9.27209064963185 9.13795171410826 7.33730161741868 5.46107922323668 13.2260760329168 -2.56803777437233 14.2962737268474 8.00631568535741 -1.24166126180867
2.11167901427902 5.13215980185105 15.2148398992292 -0.1080415822863 8.09100309013302 -11.746890912699 -6.97973713978738 4.19633670037845 9.2317444182425 4.69272389741051 10.2037585585568 -3.3879894880448
-0.151819844128955 8.7049291439301 4.80707232150693 2.82371131032872 9.35808959911473 0.164838512269911 4.16986697097861 9.41919521214877 4.48809164465379 -7.73984345127669 -2.57111388998395 -3.89539390170484
-3.59354186385887 11.5109050222409 15.5719268665113 -4.23643732101445 11.8357369454047 -0.918156828448793 -3.64216984410928 11.5816808926785 0.913558148490124 8.97653731471382 3.91773015270456 4.58150434307372
4.3615502276941 11.7070802934533 -8.76938920521077 7.30286921988489 -7.26129550825681 8.86714241104949 0.936422702188201 5.85275714879319 0.782379526677583 17.3235544237855 -4.71562939949569 6.64824150608075
-2.56950461361813 15.6260445642884 1.12339899534082 10.7192051308047 4.70313657729643 1.39666908134741 -1.1047169359048 9.60951617918564 5.41710048618977 -13.2269747502402 4.46766844927603 11.8718051175878
-0.733636033366538 0.504641863297028 4.88088560350017 5.29102712453325 -14.9621904575264 3.03815765062512 7.12488651799481 1.28109268021396 10.7901610997076 -9.07740230591483 0.773133200922315 13.10428242504
-0.589226088755597 11.1289699549774 5.29282120396495 -4.51868214917566 5.83858187511043 5.67699435444281 -2.36160616253419 9.38514790781366 6.79924550278965 -6.25091464007109 2.17319599960796 -4.77344834107613
