x1 x2
2.22336988411661 11.154892076586
-4.14429033627648 5.16094978667091
-1.50815826624184 -7.17451203830323
1.5134612686861 -5.48672990499938
-0.353660846086118 -5.8282193065831
-0.997280682110805 8.03597145793175
3.0121654687694 7.09915108801288
1.94829668928696 4.34009236653459
0.56654078230528 -3.40693416299286
0.65782364722549 -3.78205580344054
1.31578335189895 3.15868457666038
-4.23082076278505 7.31796813034346
0.118513662824036 -7.03873927728518
3.46150879795709 -8.43691429851441
-2.11631467470732 8.76376099347213
2.37885538579373 -9.5947533632991
1.7468878601973 5.45267939553512
-3.67789493958117 8.92422102247497
-1.96009963972889 -4.91883259590338
-0.398527912007163 -6.95304804292614
-0.581012825525158 -7.01835724242277
-4.12944838205226 9.21705286040687
1.87821642254489 -10.3666145952544
0.0892196432295657 3.7149157611245
3.15887082243436 9.80747042711804
-2.1852255618173 2.80964029676091
-1.71327607106724 -3.80462189574073
-2.29964725453315 -1.86099627594322
-2.16632073675171 6.56849272458292
-0.425291174898108 3.67437693978893
1.14001655132711 -9.13468228927483
-1.75916110095236 8.6566369856236
0.156503227120122 -6.03383146125365
0.279508704066156 5.03891811911985
1.15935928264341 -3.0471080128418
3.89755806258605 7.02358934789011
1.19577335258732 7.03548802127033
3.05407279126775 8.90470899791074
2.45741431154409 -4.71769225816126
3.36999118789865 -7.51944874784334
0.27246654453697 6.72587686908964
0.823822487887426 8.1237518288093
-1.7966806271073 6.36200402779666
-0.114049745978791 -5.94667807746093
1.66554030019961 -4.96003740515446
1.30361850569856 -6.04713031233392
-2.07309575891011 6.34000790362591
-1.02966981321524 6.76523975726144
0.0777709763088298 4.87879921818533
3.48486377130812 8.58947812017999
1.74539709947193 6.36369212788937
-3.43096869201467 -4.25813488511608
-0.758973203012164 -6.85134412456657
1.52881522737095 -7.54616991324467
-1.41437097935589 -4.23542684241312
0.574497965955639 -8.6341662529058
-0.0200742633169914 9.20184282983126
0.175029605904705 -6.63479813662089
1.09020981929466 8.50453907146733
-0.39119700106278 -4.36625590563416
1.96468813183897 -7.81769122036624
3.14843209373942 2.19716322562158
0.408709002879071 3.33344601576334
-0.719728130848361 3.53522496390152
3.27604068488634 -8.56550339586698
-2.61242534111985 -3.4370920375262
0.45700255098767 -6.98781718442107
2.25763501831101 4.00013588132461
3.15810008209556 3.86800154701832
3.39763826828259 5.36971538084692
-0.990827784597441 7.44916598950955
-0.704020044645415 -8.12994421589178
-1.04872840930059 -5.04742661222068
-2.42520944479414 -6.18156770819248
2.00594785986027 8.26021533947189
-3.99921502108001 10.7725420652308
-4.71269279607167 10.7612901507188
1.15906784965111 -6.45533266880744
0.231334055617506 3.63660556923339
1.57015123562471 10.1506880897104
-2.55152577881907 -3.29489459685496
-0.719489221282973 5.70453868111976
0.504839403270623 -8.11715790634723
2.85097077627423 -8.06800650688642
-0.327229449991939 -9.46689433773711
3.284205376775 5.69798608897356
-2.12869586820107 5.47635701984928
2.54894381091266 -6.5208429791078
-0.34752758118052 3.36892642011188
-4.6498435934442 -4.09288737002251
2.38559204267085 -9.85376586271806
0.406940623084327 -7.17277634512766
-2.87610563493258 -2.9369742472648
1.11618061509379 5.34619578894167
0.057646377200212 7.35378051381227
0.377907815326385 -6.01556363863567
1.66958918193527 -5.10094850008305
0.208637934396788 -6.93536361738618
-3.9896024530161 -4.7733868318862
-0.152027766534982 7.17554302426251
